seine_id,survey_id,set_number,set_type,time_searching,set_time,lat,lon,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,preservation_status,collection_protocol,fish_retained,seine_comments,survey_date,site_id,region,zone,site_name,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,ctd_cast_id,zoop_sample_id,secchi,net_sets,survey_type,survey_comments,sampling_week
JN357,JE257,NA,targeted,6,13:17:00,50.507301,-126.24325,30,4000,1,300,10,700,0,0,0,1,NA,NA,1,SEMSP,Yes,"Rough weather, fish  not happy in net, let them go before getting all pink and the 1 herring. One sockeye mort floating on surface on arrival to site.",2016-06-03,J05,JS,N,Stimpson Point,"Chris Guinchard, Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,100,2,5-10,SE,NA,NA,NA,NA,JSPK1111,10,1,standard,NA,June 2
JN358,JE258,NA,targeted,17,16:22:00,50.459012,-126.1695,30,400,10,100,10,100,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-03,J07,JS,S,South Mouth,"Chris Guinchard, Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,100,2,5-10,SE,NA,NA,NA,NA,JSPK1112,12,1,standard,NA,June 2
JN359,JE259,3,targeted,0,06:13:00,50.458983,-126.169594,30,3000,0,0,10,100,0,0,0,0,NA,NA,1,SEMSP,Yes,morts due to caught in the net when pulling in,2016-06-04,J06,JS,N,Blenkinsop Bay,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr",none,50,0,0.1-5,SE,NA,NA,NA,NA,JSPK1113,10.5,3,standard,NA,June 2
JN360,JE260,NA,targeted,1,10:14:00,50.525287,-126.390347,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,"no fish, stopped for weather",2016-06-04,J04,JS,N,Forward Bay,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr",none,50,2,10-15,NW,NA,NA,NA,NA,JSPK1114,10.5,1,standard,"no fish, stopped for weather",June 2
JN361,JE261,NA,targeted,7,13:44:00,50.543029,-126.632233,30,700,10,100,6,100,2,2,0,0,NA,NA,1,SEMSP,Yes,there were extra chum that escaped through a hole in the net,2016-06-04,J03,JS,N,Cracroft Point,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr",none,0,1,5-10,NW,NA,NA,NA,NA,JSPK1115,12,1,standard,NA,June 2
JN362,JE262,NA,targeted,1,07:22:00,50.544941,-126.816489,29,600,10,300,10,300,1,1,1,1,NA,NA,1,SEMSP,Yes,NA,2016-06-09,J09,JS,S,Blinkhorn Peninsula,"Lauren Portner, Brianna Knowles, Sam James",none,0,0,0.1-5,NW,NA,NA,NA,NA,JSPK1116,11.5,1,standard,NA,June 9
JN363,JE263,NA,targeted,7,12:26:00,50.55543,-126.724521,30,50,10,50,10,100,8,8,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-09,J10,JS,N,Hanson South,"Lauren Portner, Brianna Knowles, Sam James",moderate,100,0,0.1-5,SE,NA,NA,NA,NA,JSPK1117,13,1,standard,NA,June 9
JN364,JE264,NA,targeted,9,13:19:00,50.602327,-126.701507,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,Yes,NA,2016-06-09,J02,JS,N,Swanson Island,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,NA,JSPK1118,11,1,standard,NA,June 9
JN365,JE265,NA,targeted,8,05:34:00,50.5771,-126.721684,22,27,10,200,10,200,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-10,J01,JS,N,Hanson North,"Lauren Portner, Sam James, Claire Atkinson",none,100,1,0.1-5,NE,NA,NA,NA,NA,JSPK1119,10.5,1,standard,NA,June 9
JN366,JE266,NA,targeted,14,08:07:00,50.547475,-126.676942,30,100,10,50,2,50,1,1,0,0,NA,NA,1,SEMSP,Yes,"Cruise ship wake: Sockeye #1-11 OK (before wake), Pink # 1-6 OK (before wake), Coho # 1 OK (before wake), Chum # 1-2 OK (before wake), remainder were heavily de-scaled",2016-06-10,J03,JS,N,Cracroft Point,"Lauren Portner, Sam James, Claire Atkinson",none,100,3,5-10,NW,NA,NA,NA,NA,JSPK1120,10.5,1,standard,NA,June 9
JN367,JE267,NA,targeted,1,10:34:00,50.51821,-126.406079,30,200,9,9,10,13,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-10,J04,JS,N,Forward Bay,"Lauren Portner, Sam James, Claire Atkinson",none,100,0,0.1-5,SE,NA,NA,NA,NA,JSPK1121,6,1,standard,NA,June 9
JN368,JE268,NA,targeted,2,13:45:00,50.480214,-126.4142,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,1,SEMSP,Yes,NA,2016-06-10,J08,JS,S,Naka Creek,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,NA,JSPK1122,10.5,1,standard,NA,June 9
JN369,JE269,NA,targeted,14,05:13:00,50.476173,-126.029443,29,2000,10,2000,10,2000,1,1,1,2,NA,NA,1,SEMSP,Yes,"pink mort due to mis identification as a sockeye, only 29 sockeye taken as a result; no set site coordinates taken",2016-06-11,J06,JS,N,Blinkensop Bay,"Lauren Portner, Sam James, Brianna Knowles",none,100,1,5-10,NW,NA,NA,NA,NA,JSPK1123,8,1,standard,NA,June 9
JN370,JE270,NA,targeted,10,08:47:00,50.456683,-126.153895,30,300,10,700,10,500,0,0,5,6,NA,NA,1,SEMSP,Yes,pink mort due to mis identification,2016-06-11,J07,JS,S,South Mouth,"Sam James, Clare Atkinson, Brianna Knowles",none,100,1,5-10,NW,NA,NA,NA,NA,JSPK1124,12.5,1,standard,NA,June 9
JN371,JE271,NA,targeted,16,11:45:00,50.500269,-126.209365,30,1000,10,200,10,1000,0,0,0,0,NA,NA,1,SEMSP,Yes,chum mort at the bottom of the bunt,2016-06-11,J05,JS,N,Stimpson Point,"Sam James, Clare Atkinson, Brianna Knowles, Melissa Orobko",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1125,10,1,standard,NA,June 9
JN372,JE272,2,targeted,1,07:35:00,50.602051,-126.704553,30,2000,10,100,7,100,3,3,1,3,NA,NA,1,SEMSP,Yes,~10% of fish suffered scaling due to repositioning of boat in high current conditions,2016-06-17,J02,JS,N,Swanson Island,"Mirko Diaz, Chris Guinchard, Olivia Gutjahr",none,75,0,0.1-5,NW,NA,NA,NA,NA,JSPK1126,12,2,standard,NA,June 16
JN373,JE273,NA,targeted,41,13:15:00,50.579213,-126.71432,30,80,10,2000,10,1000,0,0,1,1,NA,NA,1,SEMSP,Yes,NA,2016-06-17,J01,JS,N,Hanson North,"Mirko Diaz, Chris Guinchard, Olivia Gutjahr",none,25,0,5-10,NW,NA,NA,NA,NA,JSPK1127,NA,1,standard,NA,June 16
JN374,JE274,2,targeted,1,06:37:00,50.579393,-126.714162,30,100,10,400,10,400,7,7,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-18,J09,JS,S,Blinkhorn Peninsula,"Stephanie Peacock, Chris Guinchard, Dylan Smyth, Mirko Diaz",none,50,0,0.1-5,NW,NA,NA,NA,NA,JSPK1128,8.5,2,standard,NA,June 16
JN375,JE275,NA,NA,5,12:37:00,50.543085,-126.815971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,No setable fish. Called it after 1 hour of searching.,2016-06-18,J10,JS,N,Hanson South,"Stephanie Peacock, Chris Guinchard, Dylan Smyth, Mirko Diaz",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1129,9.5,0,standard,No setable fish. Called it after 1 hour of searching.,June 16
JN376,JE276,NA,targeted,30,13:42:00,50.546326,-126.669166,6,6,10,100,10,20,0,0,2,2,NA,NA,1,SEMSP,Yes,"Chinook mis-IDed as Coho, couldn't revive.",2016-06-18,J03,JS,N,Cracroft Point,"Stephanie Peacock, Chris Guinchard, Dylan Smyth, Mirko Diaz",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1130,7.5,1,standard,NA,June 16
JN377,JE277,NA,NA,26,06:45:00,50.526814,-126.38816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"Searched for 1 hour and 40 minutes, dimpling seen at the end of survey turned out to be perch.",2016-06-19,J04,JS,N,Forward Bay,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr, Andrew Bateman",none,100,0,0.1-5,NW,NA,NA,NA,NA,JSPK1131,8,0,standard,"Searched for 1 hour and 40 minutes, dimpling seen at the end of survey turned out to be perch.",June 23
JN378,JE278,1,targeted,5,07:53:00,50.483183,-126.403858,0,3,0,80,0,75,0,0,0,2,NA,NA,NA,SEMSP,No,Three seperate sets no sockeye. No fish collected.,2016-06-19,J08,JS,S,Naka Creek,"Chris Guinchard, Olivia Gutjahr, Stephanie Peacock, Dylan Smyth",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1132,7,3,standard,Three seperate sets no sockeye. No fish collected.,June 23
JN379,JE278,2,targeted,5,07:53:00,50.483183,-126.403858,0,3,0,80,0,30,0,0,0,1,NA,NA,NA,SEMSP,No,Three seperate sets no sockeye. No fish collected.,2016-06-19,J08,JS,S,Naka Creek,"Chris Guinchard, Olivia Gutjahr, Stephanie Peacock, Dylan Smyth",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1132,7,3,standard,Three seperate sets no sockeye. No fish collected.,June 23
JN380,JE278,3,targeted,5,07:53:00,50.483183,-126.403858,0,0,0,80,0,10,0,2,0,8,NA,NA,NA,SEMSP,No,Three seperate sets no sockeye. No fish collected.,2016-06-19,J08,JS,S,Naka Creek,"Chris Guinchard, Olivia Gutjahr, Stephanie Peacock, Dylan Smyth",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1132,7,3,standard,Three seperate sets no sockeye. No fish collected.,June 23
JN381,JE281,NA,targeted,69,11:05:00,50.506302,-126.24142,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,NA,2016-06-19,J05,JS,N,Stimpson Point,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr, Stephanie Peacock",none,75,2,5-10,NW,NA,NA,NA,NA,JSPK1133,10.5,1,standard,NA,June 23
JN382,JE282,NA,targeted,10,13:20:00,50.506323,-126.241304,30,500,10,3000,10,500,0,0,7,7,NA,NA,1,SEMSP,Yes,NA,2016-06-19,J06,JS,N,Blenkinsop Bay,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr, Stephanie Peacock",none,75,1,5-10,NW,NA,NA,NA,NA,JSPK1134,11,1,standard,NA,June 23
JN383,JE283,NA,targeted,13,05:47:00,50.455728,-126.116461,30,300,10,100,10,100,0,0,0,0,NA,NA,1,SEMSP,Yes,Morts due to being caught in net during pull up. :(,2016-06-20,J07,JS,S,South Mouth,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,NA,JSPK1135,12.5,1,standard,NA,June 23
JN384,JE284,NA,targeted,1,11:20:00,50.54401,-126.81461,0,1,0,300,0,300,0,1,0,0,NA,NA,NA,SEMSP,No,"Caught sockeye for Emma, no sockeye in next set. No other sockeye found at site after 20 minute search.",2016-06-23,J09,JS,S,Blinkhorn Peninsula,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",moderate,100,0,0,NA,NA,NA,NA,NA,JSPK1136,10,1,standard,NA,June 23
JN385,JE285,NA,targeted,0,13:20:00,50.55803,-126.73463,30,100,10,100,10,100,10,50,5,5,NA,NA,0,SEMSP,Yes,NA,2016-06-23,J10,JS,N,Hanson South,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",light,100,0,0,NA,NA,NA,NA,NA,JSPK1137,7.5,1,standard,NA,June 23
JN386,JE286,NA,targeted,7,16:17:00,50.55803,-126.73463,26,27,10,1000,10,700,2,2,7,7,NA,NA,0,SEMSP,Yes,One sockeye released b/c dropped during transfer.,2016-06-23,J03,JS,N,Cracroft Point,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",light,100,1,0.1-5,NE,NA,NA,NA,NA,JSPK1138,9,1,standard,NA,June 23
JN387,JE287,NA,NA,43,05:44:00,50.57849,-126.72185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-06-24,J01,JS,N,Hanson North,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",light,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1139,9,0,standard,NA,June 23
JN388,JE288,NA,targeted,5,06:30:00,50.6017,-126.70318,4,4,10,20,10,20,1,1,0,0,NA,NA,0,SEMSP,Yes,"Other activity in area, but no distinct sockeye. Difficult catching consditions, so kept school. Herring was small (~6cm) and dead when net was brought in.",2016-06-24,J02,JS,N,Swanson Island,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",moderate,100,1,0,NA,NA,NA,NA,NA,JSPK1140,8,1,standard,"Other activity in area, but no distinct sockeye. Difficult catching consditions, so kept school. Herring was small (~6cm) and dead when net was brought in.",June 23
JN389,JE289,NA,NA,36,15:05:00,50.52635,-126.38762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-06-24,J04,JS,N,Forward Bay,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,1,0.1-5,SW,NA,NA,NA,NA,JSPK1141,8.5,0,standard,NA,June 23
JN390,JE290,2,targeted,8,15:05:00,50.4806,-126.40961,10,10,10,300,10,300,0,0,2,2,NA,NA,0,SEMSP,Yes,"Strong current, some fish were jostled and lost scales. Additional bycatch 1 gunnel fish.",2016-06-24,J08,JS,S,Naka Creek,"Andrew Bateman, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1142,9.5,2,standard,NA,June 23
JN391,JE291,NA,targeted,0,05:21:00,50.47508,-126.03392,30,300,10,600,10,300,1,1,1,1,NA,NA,0,SEMSP,Yes,NA,2016-06-25,J06,JS,N,Blenkinsop Bay,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1143,10.5,1,standard,NA,June 23
JN392,JE292,NA,targeted,1,07:52:00,50.45733,-126.16553,30,50,10,400,10,20,0,0,0,0,NA,NA,0,SEMSP,Yes,Morts due to misidentification.,2016-06-25,J07,JS,S,South Mouth,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,1,5-10,NW,NA,NA,NA,NA,JSPK1144,11.5,1,standard,NA,June 23
JN393,JE293,2,targeted,0,11:40:00,50.49874,-126.21257,28,28,10,300,10,300,0,0,0,0,NA,NA,0,SEMSP,Yes,NA,2016-06-25,J05,JS,N,Stimpson Point,"Andrew Bateman, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1145,12,2,standard,NA,June 23
JN394,JE294,2,targeted,3,06:15:00,50.601529,-126.703784,0,2,0,20,0,20,0,2,0,0,NA,NA,NA,SEMSP,No,NA,2016-07-04,J02,JS,N,Swanson Island,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1146,6,2,standard,NA,July 6
JN395,JE295,NA,targeted,5,07:51:00,50.580247,-126.721745,0,0,0,500,0,300,0,0,0,0,NA,NA,NA,SEMSP,No,NA,2016-07-04,J01,JS,N,Hanson North,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,75,1,0.1-5,N,NA,NA,NA,NA,JSPK1147,8,1,standard,NA,July 6
JN396,JE296,NA,NA,57,10:17:00,50.546834,-126.671577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-07-04,J03,JS,N,Cracroft Point,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",light,100,1,0.1-5,N,NA,NA,NA,NA,JSPK1148,9,0,standard,NA,July 6
JN397,JE297,NA,NA,53,11:51:00,50.558034,-126.731939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-07-04,J10,JS,N,Hanson South,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",light,100,1,0.1-5,N,NA,NA,NA,NA,JSPK1149,10,0,standard,NA,July 6
JN398,JE298,NA,targeted,18,13:35:00,50.543818,-126.794456,15,50,10,200,10,200,7,7,0,0,NA,NA,1,SEMSP,Yes,NA,2016-07-04,J09,JS,S,Blinkhorn Peninsula,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,50,2,0.1-5,NW,NA,NA,NA,NA,JSPK1150,9,1,standard,NA,July 6
JN399,JE299,NA,NA,80,07:00:00,50.526362,-126.389689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-07-05,J04,JS,N,Forward Bay,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1151,10,0,standard,NA,July 6
JN400,JE300,NA,targeted,1,07:38:00,50.47779,-126.429726,0,0,0,20,0,80,0,1,0,0,NA,NA,NA,SEMSP,No,NA,2016-07-05,J08,JS,S,Naka Creek,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1152,10.5,1,standard,NA,July 6
JN401,JE301,NA,NA,6,10:30:00,50.50746,-126.24189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-07-05,J05,JS,N,Stimpson Point,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,NA,JSPK1153,11,0,standard,NA,July 6
JN402,JE302,NA,targeted,3,12:45:00,50.456886,-126.162647,30,200,10,300,10,300,0,0,1,1,NA,NA,1,SEMSP,Yes,NA,2016-07-05,J07,JS,S,South Mouth,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,25,1,5-10,N,NA,NA,NA,NA,JSPK1154,12.5,1,standard,NA,July 6
JN403,JE303,NA,targeted,7,07:05:00,50.457049,-126.162651,22,22,10,300,10,300,1,2,0,0,NA,NA,1,SEMSP,Yes,NA,2016-07-06,J06,JS,N,Blenkinsop Bay,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,25,0,0,NW,NA,NA,NA,NA,JSPK1155,11.5,1,standard,left YSI on Madrona,July 6
DN105,DE402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-06-14,D08,DI,E,Calm Channel,"Luke Rogers, Julian Gan, Brenna Collicutt, Gideon Mordecai",light,100,1,0.1-5,S,ebb,10:53:00,11:08:00,D08_2017-06-14_2,QPK1081,8.5,0,standard,NA,June 16
DN106,DE414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-15,D22,DI,W,McMullen Point,"Luke Rogers, Sam James, Julian Gan, Carly Janusson",light,100,0,0.1-5,S,NA,08:20:00,08:35:00,D22_2017-05-15_3,QPK781,11,0,standard,NA,May 12
DN107,DE426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-16,D09,DI,C,Okisollo Channel,"Sam James, Luke Rogers, Carly Janusson",none,100,0,0,NA,NA,07:35:00,07:50:00,D09_2017-05-16_3,QPK782,11.5,0,standard,NA,May 19
DN108,DE438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-16,D30,DI,C,Chonat Bay,"Sam James, Luke Rogers, Carly Janusson",none,100,3,5-10,NW,NA,10:04:00,10:18:00,NA,NA,NA,0,standard,NA,May 19
DN109,DE404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-16,D31,DI,C,Barnes Bay,"Sam James, Luke Rogers, Carly Janusson",none,75,1,0.1-5,N,NA,10:49:00,11:02:00,NA,NA,NA,0,standard,NA,May 19
DN110,DE428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-17,D29,DI,E,Raza Island,"Brett Johnson, Julian Gan, Luke Rogers",none,100,0,0.1-5,E,NA,09:05:00,09:19:00,D29_2017-05-17_1,NA,8.5,0,standard,NA,May 19
DN111,DE416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-17,D08,DI,E,Calm Channel,"Brett Johnson, Julian Gan, Luke Rogers",none,100,0,0,NA,NA,07:20:00,07:34:00,D08_2017-05-17_2,QPK783,8.4,0,standard,NA,May 19
DN112,DE440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-19,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Julian Gan",none,100,0,0,NA,NA,08:55:00,09:07:00,D09_2017-05-19_1,QPK784,13,0,standard,"No Sliding after survey, saw sliders in the morning near Rebecca Spit",May 19
DN113,DE403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-19,D30,DI,C,Chonat Bay,"Brett Johnson, Luke Rogers, Julian Gan",none,100,1,0.1-5,W,flood,10:23:00,10:38:00,D30_2017-05-19_2,NA,16.4,0,standard,saw sliders in the morning near Rebecca Spit,May 19
DN114,DE415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-23,D22,DI,W,McMullen Point,"Luke Rogers, Sam James, Julian Gan, Carly Janusson",none,25,2,5-10,N,ebb,08:05:00,08:20:00,D22_2017-05-23_2,QPK785,15.8,0,standard,NA,May 26
DN115,DE427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-23,D27,DI,W,Granite Point,"Luke Rogers, Sam James, Julian Gan, Carly Janusson",none,0,2,0.1-5,NW,high slack,09:38:00,09:53:00,D27_2017-05-23_2,NA,15.8,0,standard,NA,May 26
DN1,DE364,1,targeted,NA,11:12:00,50.18049002,-125.330849,0,0,4,25,4,15,0,0,0,0,0,0,1,SEMSP,Yes,"1 unknown mort. Non-formal visual survey conducted. Performed a trial run of collection procedure, in which the one set was both for retention and sea licing. Fish were anaesthetized (for sea licing), placed into recovery, and then euthanized for retention. Due to time restraints, we weren't able to collect complete packages of 10 fish per species.",2017-05-23,D32,DI,W,Deepwater Bay,"Luke Rogers, Sam James, Julian Gan, Carly Janusson",none,75,0,0.1-5,N,flood,NA,NA,NA,NA,NA,1,standard,"1 unknown mort. Non-formal visual survey conducted. Performed a trial run of collection procedure, in which the one set was both for retention and sea licing. Fish were anaesthetized (for sea licing), placed into recovery, and then euthanized for retention. Due to time restraints, we weren't able to collect complete packages of 10 fish per species.",May 26
DN3,DE365,1,targeted,NA,08:50:00,50.309067,-125.3257,30,30,2,2,10,50,4,4,0,0,0,0,1,SEMSP,Yes,9th chum & water poured out of whirl pack by accident,2017-05-25,D09,DI,C,Okisollo Channel,"Brett Johnson, Sam James, Carly Janusson, Luke Rogers",none,0,2,0.1-5,W,high slack,07:14:00,07:29:00,D09_2017-05-25_2,QPK786,12.5,1,standard,NA,May 26
JN41,JE324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-26,J03,JS,N,Cracroft Point,"Lauren Portner, Dylan Smyth, Mirko Diaz, Sean Godwin.",none,100,1,0.1-5,NW,ebb,06:17:00,06:32:00,NA,NA,8,0,standard,No CTD on board and no flow meter on board so no zoop tow completed.,May 26
JN42,JE325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-26,J02,JS,N,Swanson Island,"Lauren Portner, Dylan Smyth, Mirko Diaz, Sean Godwin.",none,100,0,0,NA,ebb,07:08:00,07:24:00,NA,NA,8,0,standard,No CTD on board.,May 26
JN43,JE326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-26,J13,JS,N,Sophia Islands,"Lauren Portner, Dylan Smyth, Mirko Diaz, Sean Godwin.",none,100,0,0,NA,ebb,08:00:00,08:24:00,NA,NA,10.5,0,standard,No CTD on board.,May 26
JN44,JE327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-26,J09,JS,S,Blinkhorn Peninsula,"Lauren Portner, Dylan Smyth, Mirko Diaz, Sean Godwin.",none,100,0,0,NA,flood,10:38:00,10:53:00,NA,NA,8.5,0,standard,No CTD or flow meter on board so no zoop tow.,May 26
DN5,DE366,1,targeted,NA,10:47:00,50.17999062,-125.0189455,30,168,0,0,0,0,5,5,1,1,0,0,1,SEMSP,Yes,Informal site survery; did not have time for a lousing seine. First coho out at 11:26; in dewar at unknown time (in quickly though). Coho # 2 onwards out at 12:36,2017-05-26,D34,DI,E,Penn Islands,"Brett Johnson, Luke Rogers, Julian Gan, Carly Janusson",none,0,0,0,NA,ebb,NA,NA,D34_2017-05-26_2,QPK788,11,1,standard,Informal site survery; did not have time for a lousing seine. First coho out at 11:26; in dewar at unknown time (in quickly though). Coho # 2 onwards out at 12:36,May 26
DN116,DE439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-26,D08,DI,E,Calm Channel,"Brett Johnson, Luke Rogers, Julian Gan, Carly Janusson",none,0,0,0.1-5,NW,high slack,07:23:00,07:39:00,D08_2017-05-26_2,QPK787,10,0,standard,synchronized one-off surface event after survey - herring forced to surface?,May 26
DN117,DE405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-26,D29,DI,E,Raza Island,"Brett Johnson, Luke Rogers, Julian Gan, Carly Janusson",none,0,1,0.1-5,N,ebb,08:44:00,09:00:00,D29_2017-05-26_2,NA,10.5,0,standard,NA,May 26
DN118,DE417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-29,D22,DI,W,McMullen Point,"Luke Rogers, Sam James, Julian Gan, Carly Janusson",none,75,2,5-10,NW,high slack,07:53:00,08:10:00,D22_2017-05-29_2,QPK789,10.5,0,standard,NA,May 26
DN119,DE429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2017-05-29,D27,DI,W,Granite Point,"Luke Rogers, Sam James, Julian Gan, Carly Janusson",none,50,1,0.1-5,NW,high slack,09:05:00,09:22:00,D27_2017-05-29_2,NA,13,0,standard,NA,May 26
