ufn,date_liced,lab_count_fine_no_id,lab_count_fine_total,lep_cop,lep_cunifer_cop,lep_chal_a,lep_chal_b,lep_pa_m_1,lep_pa_m_2,lep_pa_f_1,lep_pa_f_2,lep_pa_unid,lep_a_m,lep_a_f,lep_grav_f,cal_cop,cal_chal_a_1,cal_chal_a_2,cal_chal_b_3,cal_chal_b_4_f,cal_chal_b_4_m,cal_chal_4_unid,cal_chal_a_unid,cal_chal_b_unid,cal_pa_m,cal_pa_f,cal_a_m,cal_a_f,cal_grav_f,cal_mot_unid,unid_louse,sealice_comments
U790,2018-02-07,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,0,0,0,0,0,0,0,1,0,0,0,0,NA
U740,2018-02-07,21,18,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,NA
U766,2018-02-07,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,NA
U739,2018-02-07,8,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U717,2018-02-07,13,12,0,0,2,1,0,0,0,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,NA
U10961,2018-02-13,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NA
U10725,2018-02-13,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,Cal mot missing posterior end
U10409,2018-02-13,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10962,2018-02-13,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
U10724,2018-02-13,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,hemorhagging chalimus scar
U10406,2018-02-13,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10729,2018-02-13,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
U10410,2018-02-13,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10964,2018-02-13,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,NA
U10726,2018-02-13,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10970,2018-02-13,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10404,2018-02-13,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10728,2018-02-13,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10407,2018-02-13,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10969,2018-02-13,NA,16,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0,3,2,0,0,0,1,1,0,0,0,0,NA
U10403,2018-02-13,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10723,2018-02-13,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10405,2018-02-13,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10966,2018-02-14,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10804,2018-02-14,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,JG missed one GC mot.
U12967,2018-02-14,NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
U12963,2018-02-14,NA,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
U10163,2018-02-14,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA
U10802,2018-02-14,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U12968,2018-02-14,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,NA
U10170,2018-02-14,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U12647,2018-02-14,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
U12965,2018-02-14,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,C mot missing posterior end
U12649,2018-02-14,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10248,2018-02-14,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
U12962,2018-02-14,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U12643,2018-02-14,NA,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10246,2018-02-14,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U12565,2018-02-14,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
U12642,2018-02-14,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,NA
U12570,2018-02-14,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U12641,2018-02-14,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U12650,2018-02-15,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U12567,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,NA
U12648,2018-02-15,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,NA
U12563,2018-02-15,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U12569,2018-02-15,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,NA
U12645,2018-02-15,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U12646,2018-02-15,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U12566,2018-02-15,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,NA
U11128,2018-02-15,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
U10090,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U10243,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10087,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
U11122,2018-02-15,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10242,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U11121,2018-02-15,NA,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10081,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U11129,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA
U10088,2018-02-15,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,one C mot missing posterior end
U10082,2018-02-16,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U10563,2018-02-16,NA,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,NA
U11123,2018-02-16,NA,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10568,2018-02-16,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U11125,2018-02-16,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10561,2018-02-16,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C mot missing posterior end; KB missed mot in bag
U10567,2018-02-16,NA,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10650,2018-02-16,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U10570,2018-02-16,NA,9,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,NA
U10642,2018-02-16,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U12803,2018-02-16,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10641,2018-02-16,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
U12805,2018-02-16,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U12807,2018-02-16,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10648,2018-02-16,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U826,2018-02-19,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,NA
U849,2018-02-19,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
U861,2018-02-19,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U840,2018-02-19,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U846,2018-02-19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
U850,2018-02-19,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U847,2018-02-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U864,2018-02-19,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U844,2018-02-19,13,16,0,1,0,0,0,0,0,0,0,0,0,0,2,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
U845,2018-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U809,2018-02-19,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U810,2018-02-19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,NA
U758,2018-02-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U821,2018-02-19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U822,2018-02-19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U823,2018-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 lice found- no vial
U1162,2018-02-19,20,20,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7,3,4,2,0,0,1,0,0,0,0,0,0,both Cal C4 UNIDs missing posterior end
U1140,2018-02-19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1109,2018-02-19,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,NA
U1163,2018-02-19,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
U1108,2018-02-19,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,0,NA
U1144,2018-02-19,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,NA
U1161,2018-02-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1145,2018-02-19,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U912,2018-02-19,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,NA
U1324,2018-02-20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,0,0,0,0,1,0,0,0,0,Cal C4 UNID missing posterior end
U1325,2018-02-20,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1177,2018-02-20,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1211,2018-02-20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,1,0,0,0,0,NA
U1234,2018-02-20,12,12,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,NA
U1247,2018-02-20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,NA
U1263,2018-02-20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,NA
U1255,2018-02-20,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1276,2018-02-20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,NA
U1238,2018-02-20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1237,2018-02-20,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1129,2018-02-20,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1110,2018-02-20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1152,2018-02-20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1130,2018-02-20,14,15,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,3,3,0,0,0,0,0,0,0,0,0,0,NA
U1151,2018-02-20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1149,2018-02-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1172,2018-02-20,5,7,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1158,2018-02-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1150,2018-02-20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
U1159,2018-02-20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1166,2018-02-20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1192,2018-02-20,24,23,0,1,0,0,0,0,0,0,0,0,0,0,3,5,5,3,1,4,0,0,0,0,0,0,0,1,0,0,NA
U1167,2018-02-20,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,NA
U1354,2018-02-22,18,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,1,1,0,0,0,2,0,1,0,0,0,0,NA
U972,2018-02-22,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U742,2018-02-22,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,NA
U971,2018-02-22,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,0,1,0,0,NA
U741,2018-02-22,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,NA
U604,2018-02-22,12,13,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,2,1,0,0,0,0,0,1,0,0,0,0,NA
U1351,2018-02-22,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,1,0,0,0,0,2,0,0,0,0,0,NA
U1300,2018-02-22,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U1333,2018-02-22,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,1,0,0,0,1,0,0,2,0,0,Cal C4 missing posterior end
U1352,2018-02-22,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,Cal mot missing posterior end
U1319,2018-02-22,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
U1299,2018-02-22,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,NA
U1320,2018-02-22,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,2,0,0,0,0,1,0,0,1,0,0,0,NA
U1334,2018-02-22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA
U1361,2018-02-22,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA
U1332,2018-02-22,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA
U1329,2018-02-22,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,2,2,0,0,0,0,1,0,0,0,0,0,NA
U1297,2018-02-22,9,8,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cal mot missing posterior end
U77,2018-02-28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U58,2018-02-28,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,NA
U81,2018-02-28,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,2,1,0,0,0,1,0,1,0,0,0,0,NA
U57,2018-02-28,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,NA
U20,2018-02-28,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,4,1,0,0,0,1,0,1,0,0,0,0,NA
U76,2018-02-28,20,19,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,1,2,2,0,0,0,0,0,0,0,0,0,0,NA
U68,2018-03-01,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,NA
U59,2018-03-01,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
U80,2018-03-01,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,NA
U83,2018-03-01,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,NA
U103,2018-03-01,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U95,2018-03-01,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,4,0,0,0,0,1,1,0,0,0,0,0,NA
U96,2018-03-01,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,NA
U94,2018-03-01,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
U93,2018-03-01,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA
U70,2018-03-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U91,2018-03-01,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,NA
U92,2018-03-01,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
U79,2018-03-01,17,17,1,0,0,0,0,0,0,0,0,0,0,0,2,7,3,3,0,0,0,0,0,0,0,0,0,1,0,0,NA
U78,2018-03-01,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
U69,2018-03-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
U102,2018-03-01,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,1,0,0,0,1,0,0,0,0,0,0,NA
U82,2018-03-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,NA
U101,2018-03-01,10,14,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2,1,0,0,0,0,0,0,0,0,1,0,0,NA
U84,2018-03-01,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,NA
U60,2018-03-01,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,1,1,1,0,0,0,0,NA
U98,2018-03-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Cal C4 UNID missing posterior end
U97,2018-03-01,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,0,0,0,0,1,1,1,0,0,0,0,NA
U89,2018-03-05,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
U85,2018-03-05,11,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
U111,2018-03-05,10,9,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
U87,2018-03-05,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,NA
U88,2018-03-05,8,9,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,Cal mot UNID missing both anterior and posterior end
U90,2018-03-05,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,NA
U112,2018-03-05,14,16,0,0,1,0,0,0,0,0,0,0,0,0,1,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,NA
U86,2018-03-05,11,12,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U99,2018-03-14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
U115,2018-03-14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
U122,2018-03-14,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
U106,2018-03-14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,0,1,0,0,0,0,1,0,0,0,0,0,NA
U121,2018-03-14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
