semsp_id,ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status
2016-05-21-J07-SO-16,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-17,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-18,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-19,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-20,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-21,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-22,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-23,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-24,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-25,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-26,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-27,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-28,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-29,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-SO-30,NA,JN334,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-1,U2263,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-21-J08-SO-2,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-3,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-4,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-5,U2264,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-21-J08-SO-6,U2458,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-21-J08-SO-7,U2456,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-21-J08-SO-8,U2452,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-21-J08-SO-9,U2451,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-21-J08-SO-10,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-11,U2455,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-21-J08-SO-12,U2453,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-21-J08-SO-13,U2457,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-21-J08-SO-14,U2454,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-21-J08-SO-15,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-16,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-17,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-18,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-19,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-20,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-21,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-22,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-23,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-24,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-SO-25,NA,JN336,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-PI-1,NA,JN334,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-PI-2,NA,JN334,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-PI-3,NA,JN334,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-PI-4,NA,JN334,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-PI-5,NA,JN334,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-PI-6,NA,JN334,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-PI-7,NA,JN334,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-PI-8,NA,JN334,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-PI-9,NA,JN334,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-PI-10,NA,JN334,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-PI-1,NA,JN336,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-PI-2,NA,JN336,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J07-CO-1,NA,JN334,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-CO-1,NA,JN336,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-CO-2,NA,JN336,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-CO-3,NA,JN336,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J06-HE-1,NA,JN333,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-21-J08-HE-1,NA,JN336,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J09-SO-1,U1891,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-2,U4651,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-3,U4649,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-4,U4650,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-5,U1869,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-6,U1858,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-7,U1690,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-8,U1689,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-9,U1868,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-10,U1688,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-11,U4584,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-12,U4583,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-13,U1958,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-14,U1867,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-15,U4582,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-16,U4353,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-17,U4326,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-18,U4216,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-19,U4321,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-20,U4325,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-21,U4323,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-22,U4322,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-23,U4320,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-24,U4319,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-25,U4215,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-26,U4352,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-27,U4324,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-28,U4351,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-29,U4318,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-SO-30,U4354,JN337,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-SO-1,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-2,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-3,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-4,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-5,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-6,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-7,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-8,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-9,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-10,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-11,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-12,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-13,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-14,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-15,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-16,U2350,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-SO-17,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-18,U2355,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-SO-19,U2349,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-SO-20,U2351,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-SO-21,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-22,U2358,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-SO-23,U2353,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-SO-24,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-25,U2356,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-SO-26,U2354,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-SO-27,U2357,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-SO-28,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-29,NA,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-SO-30,U2352,JN338,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-SO-1,U1863,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-SO-2,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-3,U1866,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-SO-4,U1856,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-SO-5,U1865,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-SO-6,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-7,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-8,U1854,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-SO-9,U1857,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-SO-10,U1864,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-SO-11,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-12,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-13,U1855,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-SO-14,U1862,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-SO-15,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-16,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-17,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-18,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-19,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-20,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-21,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-22,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-23,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-24,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-25,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-26,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-27,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-28,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-29,NA,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-SO-30,U2010,JN340,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-PI-1,U3874,JN337,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-PI-2,U3873,JN337,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-PI-3,U3866,JN337,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-PI-4,U3822,JN337,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-PI-5,U3869,JN337,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-PI-6,U3871,JN337,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-PI-7,U3870,JN337,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-PI-8,U3875,JN337,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-PI-9,U3872,JN337,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-PI-10,U3823,JN337,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-PI-1,NA,JN338,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-PI-2,NA,JN338,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-PI-3,NA,JN338,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-PI-4,NA,JN338,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-PI-5,NA,JN338,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-PI-6,NA,JN338,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-PI-1,U3814,JN340,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-PI-2,U3817,JN340,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-PI-3,U3854,JN340,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-PI-4,U3815,JN340,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-PI-5,U3855,JN340,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-PI-6,U3852,JN340,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-PI-7,U3818,JN340,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-PI-8,U3856,JN340,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-PI-9,U3816,JN340,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-PI-10,U3853,JN340,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CU-1,U3663,JN337,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CU-2,U3667,JN337,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CU-3,U3668,JN337,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CU-4,U3671,JN337,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CU-5,U3664,JN337,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CU-6,U3670,JN337,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CU-7,U3665,JN337,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CU-8,U3669,JN337,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CU-9,U3666,JN337,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J10-CU-1,NA,JN338,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-CU-2,NA,JN338,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-CU-3,NA,JN338,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-CU-4,NA,JN338,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-CU-5,NA,JN338,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-CU-6,NA,JN338,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J10-CU-7,NA,JN338,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-22-J02-CU-1,U3706,JN340,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-CU-2,U3704,JN340,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-CU-3,U3707,JN340,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-CU-4,U3703,JN340,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-CU-5,U3710,JN340,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-CU-6,U3705,JN340,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-CU-7,U3709,JN340,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-CU-8,U3708,JN340,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CO-1,U3931,JN337,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CO-2,U3933,JN337,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CO-3,U3929,JN337,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CO-4,U3932,JN337,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-CO-5,U3930,JN337,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J02-CO-1,U3940,JN340,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-22-J09-HE-1,U3981,JN337,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-1,U1996,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-2,U2000,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-3,U1999,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-4,U1998,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-5,U1997,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-6,U1953,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-7,U4557,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-8,U1995,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-9,U2003,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-10,U4615,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-11,U4618,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-12,U4555,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-13,U4531,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-14,U2002,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-15,U2001,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-16,U4621,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-17,U4529,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-18,U4619,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-19,U4526,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-20,U4620,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-21,U4558,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-22,U4530,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-23,U4527,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-24,U4556,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-25,U4616,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-26,U4633,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-27,U4634,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-28,U4392,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-29,U4528,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D09-SO-30,U4617,DN377,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D27-SO-1,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-2,U2802,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D27-SO-3,U2801,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D27-SO-4,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-5,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-6,U2498,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D27-SO-7,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-8,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-9,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-10,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-11,U2499,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D27-SO-12,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-13,U2497,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D27-SO-14,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-15,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-16,U2500,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D27-SO-17,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-18,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-19,U2805,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2016-05-23-D27-SO-20,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-21,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-22,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2016-05-23-D27-SO-23,NA,DN378,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
