ufn,lab_count_motiles,cm_lab,cpaf_lab,caf_lab,cgf_lab,lgf_lab,laf_lab,lpaf_lab,lpam_lab,lam_lab,ucal_lab,ulep_lab
U1825,0,0,0,0,0,0,0,0,0,0,0,0
U1826,0,0,0,0,0,0,0,0,0,0,0,0
U1827,1,0,0,1,0,0,0,0,0,0,0,0
U1828,1,0,0,0,1,0,0,0,0,0,0,0
U1829,1,1,0,0,0,0,0,0,0,0,0,0
U1830,1,0,1,0,0,0,0,0,0,0,0,0
U1831,1,1,0,0,0,0,0,0,0,0,0,0
U1832,0,0,0,0,0,0,0,0,0,0,0,0
U1833,0,0,0,0,0,0,0,0,0,0,0,0
U1834,0,0,0,0,0,0,0,0,0,0,0,0
U1835,0,0,0,0,0,0,0,0,0,0,0,0
U1836,0,0,0,0,0,0,0,0,0,0,0,0
U1837,1,1,0,0,0,0,0,0,0,0,0,0
U1838,2,2,0,0,0,0,0,0,0,0,0,0
U1839,1,1,0,0,0,0,0,0,0,0,0,0
U1840,0,0,0,0,0,0,0,0,0,0,0,0
U1841,0,0,0,0,0,0,0,0,0,0,0,0
U1842,1,0,0,1,0,0,0,0,0,0,0,0
U1843,0,0,0,0,0,0,0,0,0,0,0,0
U1844,0,0,0,0,0,0,0,0,0,0,0,0
U1845,0,0,0,0,0,0,0,0,0,0,0,0
U1846,0,0,0,0,0,0,0,0,0,0,0,0
U1847,0,0,0,0,0,0,0,0,0,0,0,0
U1848,0,0,0,0,0,0,0,0,0,0,0,0
U1849,1,1,0,0,0,0,0,0,0,0,0,0
U1850,0,0,0,0,0,0,0,0,0,0,0,0
U1851,0,0,0,0,0,0,0,0,0,0,0,0
U1852,0,0,0,0,0,0,0,0,0,0,0,0
U1853,0,0,0,0,0,0,0,0,0,0,0,0
U1854,3,3,0,0,0,0,0,0,0,0,0,0
U1855,0,0,0,0,0,0,0,0,0,0,0,0
U1856,0,0,0,0,0,0,0,0,0,0,0,0
U1857,0,0,0,0,0,0,0,0,0,0,0,0
U1858,2,2,0,0,0,0,0,0,0,0,0,0
U1859,2,1,1,0,0,0,0,0,0,0,0,0
U1860,0,0,0,0,0,0,0,0,0,0,0,0
U1861,0,0,0,0,0,0,0,0,0,0,0,0
U1862,0,0,0,0,0,0,0,0,0,0,0,0
U1863,1,0,0,1,0,0,0,0,0,0,0,0
U1864,1,0,1,0,0,0,0,0,0,0,0,0
U1865,1,0,1,0,0,0,0,0,0,0,0,0
U1866,0,0,0,0,0,0,0,0,0,0,0,0
U1867,0,0,0,0,0,0,0,0,0,0,0,0
U1868,0,0,0,0,0,0,0,0,0,0,0,0
U1869,0,0,0,0,0,0,0,0,0,0,0,0
U1870,3,3,0,0,0,0,0,0,0,0,0,0
U1871,0,0,0,0,0,0,0,0,0,0,0,0
U1872,0,0,0,0,0,0,0,0,0,0,0,0
U1873,0,0,0,0,0,0,0,0,0,0,0,0
U1874,0,0,0,0,0,0,0,0,0,0,0,0
U1875,0,0,0,0,0,0,0,0,0,0,0,0
U1876,0,0,0,0,0,0,0,0,0,0,0,0
U1877,0,0,0,0,0,0,0,0,0,0,0,0
U1878,0,0,0,0,0,0,0,0,0,0,0,0
U1879,0,0,0,0,0,0,0,0,0,0,0,0
U1880,2,1,1,0,0,0,0,0,0,0,0,0
U1881,1,1,0,0,0,0,0,0,0,0,0,0
U1882,0,0,0,0,0,0,0,0,0,0,0,0
U1883,0,0,0,0,0,0,0,0,0,0,0,0
U1884,0,0,0,0,0,0,0,0,0,0,0,0
U1885,0,0,0,0,0,0,0,0,0,0,0,0
U1886,1,1,0,0,0,0,0,0,0,0,0,0
U1887,2,0,1,1,0,0,0,0,0,0,0,0
U1888,1,0,0,1,0,0,0,0,0,0,0,0
U1889,4,0,2,2,0,0,0,0,0,0,0,0
U1890,1,0,0,0,0,0,0,0,0,0,1,0
U1891,0,0,0,0,0,0,0,0,0,0,0,0
U1892,0,0,0,0,0,0,0,0,0,0,0,0
U1893,0,0,0,0,0,0,0,0,0,0,0,0
U1894,1,0,1,0,0,0,0,0,0,0,0,0
U1895,0,0,0,0,0,0,0,0,0,0,0,0
U1896,0,0,0,0,0,0,0,0,0,0,0,0
U1897,0,0,0,0,0,0,0,0,0,0,0,0
U1898,2,2,0,0,0,0,0,0,0,0,0,0
U1899,1,0,1,0,0,0,0,0,0,0,0,0
U1900,1,1,0,0,0,0,0,0,0,0,0,0
U1901,0,0,0,0,0,0,0,0,0,0,0,0
U1902,0,0,0,0,0,0,0,0,0,0,0,0
U1903,0,0,0,0,0,0,0,0,0,0,0,0
U1904,0,0,0,0,0,0,0,0,0,0,0,0
U1905,0,0,0,0,0,0,0,0,0,0,0,0
U1906,1,0,0,1,0,0,0,0,0,0,0,0
U1907,0,0,0,0,0,0,0,0,0,0,0,0
U1908,0,0,0,0,0,0,0,0,0,0,0,0
U1909,0,0,0,0,0,0,0,0,0,0,0,0
U1910,0,0,0,0,0,0,0,0,0,0,0,0
U1911,0,0,0,0,0,0,0,0,0,0,0,0
U1912,0,0,0,0,0,0,0,0,0,0,0,0
U1913,0,0,0,0,0,0,0,0,0,0,0,0
U1914,0,0,0,0,0,0,0,0,0,0,0,0
U1915,0,0,0,0,0,0,0,0,0,0,0,0
U1916,0,0,0,0,0,0,0,0,0,0,0,0
U1917,0,0,0,0,0,0,0,0,0,0,0,0
U1918,0,0,0,0,0,0,0,0,0,0,0,0
U1919,0,0,0,0,0,0,0,0,0,0,0,0
U1920,0,0,0,0,0,0,0,0,0,0,0,0
U1921,0,0,0,0,0,0,0,0,0,0,0,0
U1922,1,0,0,1,0,0,0,0,0,0,0,0
U1923,0,0,0,0,0,0,0,0,0,0,0,0
U1924,0,0,0,0,0,0,0,0,0,0,0,0
U1925,0,0,0,0,0,0,0,0,0,0,0,0
U1926,0,0,0,0,0,0,0,0,0,0,0,0
U1927,0,0,0,0,0,0,0,0,0,0,0,0
U1928,1,0,0,0,0,0,0,1,0,0,0,0
U1929,1,0,1,0,0,0,0,0,0,0,0,0
U1930,0,0,0,0,0,0,0,0,0,0,0,0
U1931,1,0,0,0,0,0,0,0,0,0,0,1
U1932,0,0,0,0,0,0,0,0,0,0,0,0
U1933,0,0,0,0,0,0,0,0,0,0,0,0
U1934,3,2,1,0,0,0,0,0,0,0,0,0
U1935,0,0,0,0,0,0,0,0,0,0,0,0
U1936,1,0,0,0,0,0,0,1,0,0,0,0
U1937,0,0,0,0,0,0,0,0,0,0,0,0
U1938,0,0,0,0,0,0,0,0,0,0,0,0
U1939,0,0,0,0,0,0,0,0,0,0,0,0
U1940,0,0,0,0,0,0,0,0,0,0,0,0
U1941,0,0,0,0,0,0,0,0,0,0,0,0
U1942,0,0,0,0,0,0,0,0,0,0,0,0
U1943,0,0,0,0,0,0,0,0,0,0,0,0
U1944,1,0,1,0,0,0,0,0,0,0,0,0
U1945,0,0,0,0,0,0,0,0,0,0,0,0
U1946,1,1,0,0,0,0,0,0,0,0,0,0
U1947,0,0,0,0,0,0,0,0,0,0,0,0
U1948,0,0,0,0,0,0,0,0,0,0,0,0
U1949,4,0,1,1,1,0,0,0,0,0,1,0
U1950,2,1,1,0,0,0,0,0,0,0,0,0
U1951,1,0,1,0,0,0,0,0,0,0,0,0
U1952,0,0,0,0,0,0,0,0,0,0,0,0
U1953,0,0,0,0,0,0,0,0,0,0,0,0
U1954,0,0,0,0,0,0,0,0,0,0,0,0
U1955,0,0,0,0,0,0,0,0,0,0,0,0
U1956,2,1,0,0,1,0,0,0,0,0,0,0
U1957,0,0,0,0,0,0,0,0,0,0,0,0
U1958,0,0,0,0,0,0,0,0,0,0,0,0
U1959,0,0,0,0,0,0,0,0,0,0,0,0
U1960,0,0,0,0,0,0,0,0,0,0,0,0
U1961,0,0,0,0,0,0,0,0,0,0,0,0
U1962,0,0,0,0,0,0,0,0,0,0,0,0
U1963,0,0,0,0,0,0,0,0,0,0,0,0
U1964,0,0,0,0,0,0,0,0,0,0,0,0
U1965,2,1,1,0,0,0,0,0,0,0,0,0
U1966,0,0,0,0,0,0,0,0,0,0,0,0
U1967,0,0,0,0,0,0,0,0,0,0,0,0
U1968,0,0,0,0,0,0,0,0,0,0,0,0
U1969,0,0,0,0,0,0,0,0,0,0,0,0
U1970,0,0,0,0,0,0,0,0,0,0,0,0
U1971,1,1,0,0,0,0,0,0,0,0,0,0
U1972,0,0,0,0,0,0,0,0,0,0,0,0
U1973,1,0,0,1,0,0,0,0,0,0,0,0
U1974,0,0,0,0,0,0,0,0,0,0,0,0
U1975,0,0,0,0,0,0,0,0,0,0,0,0
U1976,0,0,0,0,0,0,0,0,0,0,0,0
U1977,1,1,0,0,0,0,0,0,0,0,0,0
U1978,2,0,0,1,0,0,0,0,0,0,1,0
U1979,0,0,0,0,0,0,0,0,0,0,0,0
U1980,0,0,0,0,0,0,0,0,0,0,0,0
U1981,0,0,0,0,0,0,0,0,0,0,0,0
U1982,0,0,0,0,0,0,0,0,0,0,0,0
U1983,0,0,0,0,0,0,0,0,0,0,0,0
U1984,0,0,0,0,0,0,0,0,0,0,0,0
U1985,0,0,0,0,0,0,0,0,0,0,0,0
U1986,0,0,0,0,0,0,0,0,0,0,0,0
U1987,0,0,0,0,0,0,0,0,0,0,0,0
U1988,0,0,0,0,0,0,0,0,0,0,0,0
U1989,0,0,0,0,0,0,0,0,0,0,0,0
U1990,0,0,0,0,0,0,0,0,0,0,0,0
U1991,2,0,0,1,0,0,0,0,0,0,0,1
U1992,0,0,0,0,0,0,0,0,0,0,0,0
U1993,0,0,0,0,0,0,0,0,0,0,0,0
U1994,0,0,0,0,0,0,0,0,0,0,0,0
U1995,0,0,0,0,0,0,0,0,0,0,0,0
U1996,0,0,0,0,0,0,0,0,0,0,0,0
U1997,0,0,0,0,0,0,0,0,0,0,0,0
U1998,0,0,0,0,0,0,0,0,0,0,0,0
U1999,0,0,0,0,0,0,0,0,0,0,0,0
U2000,0,0,0,0,0,0,0,0,0,0,0,0
U2001,1,0,1,0,0,0,0,0,0,0,0,0
U2002,0,0,0,0,0,0,0,0,0,0,0,0
U2003,0,0,0,0,0,0,0,0,0,0,0,0
U2004,0,0,0,0,0,0,0,0,0,0,0,0
U2005,0,0,0,0,0,0,0,0,0,0,0,0
U2006,1,1,0,0,0,0,0,0,0,0,0,0
U2007,0,0,0,0,0,0,0,0,0,0,0,0
U2008,0,0,0,0,0,0,0,0,0,0,0,0
U2009,1,1,0,0,0,0,0,0,0,0,0,0
U2010,0,0,0,0,0,0,0,0,0,0,0,0
U2011,0,0,0,0,0,0,0,0,0,0,0,0
U2012,0,0,0,0,0,0,0,0,0,0,0,0
U2013,0,0,0,0,0,0,0,0,0,0,0,0
U2014,2,0,0,0,2,0,0,0,0,0,0,0
U2015,2,0,0,2,0,0,0,0,0,0,0,0
U2016,2,2,0,0,0,0,0,0,0,0,0,0
U2017,1,0,0,0,0,0,0,0,0,0,1,0
U2018,1,0,0,1,0,0,0,0,0,0,0,0
U2019,1,1,0,0,0,0,0,0,0,0,0,0
U2020,1,1,0,0,0,0,0,0,0,0,0,0
U2021,0,0,0,0,0,0,0,0,0,0,0,0
U2022,0,0,0,0,0,0,0,0,0,0,0,0
U2023,0,0,0,0,0,0,0,0,0,0,0,0
U2024,0,0,0,0,0,0,0,0,0,0,0,0
U2025,2,1,0,0,0,0,0,0,0,0,1,0
U2026,1,1,0,0,0,0,0,0,0,0,0,0
U2027,0,0,0,0,0,0,0,0,0,0,0,0
U2028,0,0,0,0,0,0,0,0,0,0,0,0
U2029,0,0,0,0,0,0,0,0,0,0,0,0
U2030,0,0,0,0,0,0,0,0,0,0,0,0
U2031,0,0,0,0,0,0,0,0,0,0,0,0
U2032,1,1,0,0,0,0,0,0,0,0,0,0
U2033,1,0,1,0,0,0,0,0,0,0,0,0
U2034,1,1,0,0,0,0,0,0,0,0,0,0
U2035,0,0,0,0,0,0,0,0,0,0,0,0
U2036,0,0,0,0,0,0,0,0,0,0,0,0
U2037,0,0,0,0,0,0,0,0,0,0,0,0
U2038,0,0,0,0,0,0,0,0,0,0,0,0
U2039,0,0,0,0,0,0,0,0,0,0,0,0
U2040,1,0,0,0,1,0,0,0,0,0,0,0
U2041,0,0,0,0,0,0,0,0,0,0,0,0
U2042,0,0,0,0,0,0,0,0,0,0,0,0
U2043,3,2,1,0,0,0,0,0,0,0,0,0
U2044,0,0,0,0,0,0,0,0,0,0,0,0
U2045,0,0,0,0,0,0,0,0,0,0,0,0
U2046,0,0,0,0,0,0,0,0,0,0,0,0
U2047,0,0,0,0,0,0,0,0,0,0,0,0
U2048,3,0,2,0,1,0,0,0,0,0,0,0
U2049,1,0,0,0,1,0,0,0,0,0,0,0
U2051,1,1,0,0,0,0,0,0,0,0,0,0
U2052,1,0,1,0,0,0,0,0,0,0,0,0
U2053,3,2,1,0,0,0,0,0,0,0,0,0
U2054,1,1,0,0,0,0,0,0,0,0,0,0
U2055,1,1,0,0,0,0,0,0,0,0,0,0
U2056,0,0,0,0,0,0,0,0,0,0,0,0
U2057,0,0,0,0,0,0,0,0,0,0,0,0
U2058,1,1,0,0,0,0,0,0,0,0,0,0
U2059,1,0,1,0,0,0,0,0,0,0,0,0
U2060,0,0,0,0,0,0,0,0,0,0,0,0
U2061,0,0,0,0,0,0,0,0,0,0,0,0
U2062,0,0,0,0,0,0,0,0,0,0,0,0
U2063,0,0,0,0,0,0,0,0,0,0,0,0
U2064,0,0,0,0,0,0,0,0,0,0,0,0
U2065,0,0,0,0,0,0,0,0,0,0,0,0
U2066,0,0,0,0,0,0,0,0,0,0,0,0
U2067,0,0,0,0,0,0,0,0,0,0,0,0
U2068,0,0,0,0,0,0,0,0,0,0,0,0
U2069,0,0,0,0,0,0,0,0,0,0,0,0
U2070,0,0,0,0,0,0,0,0,0,0,0,0
U2071,0,0,0,0,0,0,0,0,0,0,0,0
U2072,0,0,0,0,0,0,0,0,0,0,0,0
U2073,0,0,0,0,0,0,0,0,0,0,0,0
U2074,0,0,0,0,0,0,0,0,0,0,0,0
U2075,1,1,0,0,0,0,0,0,0,0,0,0
U2076,0,0,0,0,0,0,0,0,0,0,0,0
U2077,0,0,0,0,0,0,0,0,0,0,0,0
U2078,0,0,0,0,0,0,0,0,0,0,0,0
U2079,0,0,0,0,0,0,0,0,0,0,0,0
U2080,0,0,0,0,0,0,0,0,0,0,0,0
U2081,0,0,0,0,0,0,0,0,0,0,0,0
U2082,0,0,0,0,0,0,0,0,0,0,0,0
U2083,0,0,0,0,0,0,0,0,0,0,0,0
U2084,0,0,0,0,0,0,0,0,0,0,0,0
U2085,0,0,0,0,0,0,0,0,0,0,0,0
U2086,0,0,0,0,0,0,0,0,0,0,0,0
U2087,0,0,0,0,0,0,0,0,0,0,0,0
U2088,0,0,0,0,0,0,0,0,0,0,0,0
U2089,0,0,0,0,0,0,0,0,0,0,0,0
U2090,0,0,0,0,0,0,0,0,0,0,0,0
U2091,0,0,0,0,0,0,0,0,0,0,0,0
U2092,1,1,0,0,0,0,0,0,0,0,0,0
U2093,0,0,0,0,0,0,0,0,0,0,0,0
U2094,0,0,0,0,0,0,0,0,0,0,0,0
U2095,0,0,0,0,0,0,0,0,0,0,0,0
U2096,0,0,0,0,0,0,0,0,0,0,0,0
U2097,0,0,0,0,0,0,0,0,0,0,0,0
U2098,0,0,0,0,0,0,0,0,0,0,0,0
U2099,0,0,0,0,0,0,0,0,0,0,0,0
U2100,0,0,0,0,0,0,0,0,0,0,0,0
U2101,0,0,0,0,0,0,0,0,0,0,0,0
U2102,0,0,0,0,0,0,0,0,0,0,0,0
U2103,0,0,0,0,0,0,0,0,0,0,0,0
U2104,0,0,0,0,0,0,0,0,0,0,0,0
U2105,2,1,0,0,1,0,0,0,0,0,0,0
U2106,0,0,0,0,0,0,0,0,0,0,0,0
U2107,0,0,0,0,0,0,0,0,0,0,0,0
U2108,1,1,0,0,0,0,0,0,0,0,0,0
U2109,0,0,0,0,0,0,0,0,0,0,0,0
U2110,0,0,0,0,0,0,0,0,0,0,0,0
U2111,1,0,0,0,0,0,0,0,0,0,1,0
U2112,0,0,0,0,0,0,0,0,0,0,0,0
U2113,0,0,0,0,0,0,0,0,0,0,0,0
U2114,2,0,0,0,2,0,0,0,0,0,0,0
U2115,0,0,0,0,0,0,0,0,0,0,0,0
U2116,0,0,0,0,0,0,0,0,0,0,0,0
U2117,0,0,0,0,0,0,0,0,0,0,0,0
U2118,0,0,0,0,0,0,0,0,0,0,0,0
U2119,0,0,0,0,0,0,0,0,0,0,0,0
U2120,0,0,0,0,0,0,0,0,0,0,0,0
U2131,0,0,0,0,0,0,0,0,0,0,0,0
U2132,0,0,0,0,0,0,0,0,0,0,0,0
U2133,0,0,0,0,0,0,0,0,0,0,0,0
U2134,0,0,0,0,0,0,0,0,0,0,0,0
U2135,0,0,0,0,0,0,0,0,0,0,0,0
U2136,0,0,0,0,0,0,0,0,0,0,0,0
U2137,0,0,0,0,0,0,0,0,0,0,0,0
U2138,0,0,0,0,0,0,0,0,0,0,0,0
U2139,0,0,0,0,0,0,0,0,0,0,0,0
U2140,0,0,0,0,0,0,0,0,0,0,0,0
U2141,0,0,0,0,0,0,0,0,0,0,0,0
U2142,0,0,0,0,0,0,0,0,0,0,0,0
U2143,2,1,0,1,0,0,0,0,0,0,0,0
U2144,1,0,1,0,0,0,0,0,0,0,0,0
U2145,0,0,0,0,0,0,0,0,0,0,0,0
U2146,0,0,0,0,0,0,0,0,0,0,0,0
U2147,0,0,0,0,0,0,0,0,0,0,0,0
U2148,0,0,0,0,0,0,0,0,0,0,0,0
U2149,1,1,0,0,0,0,0,0,0,0,0,0
U2150,0,0,0,0,0,0,0,0,0,0,0,0
U2151,0,0,0,0,0,0,0,0,0,0,0,0
U2152,0,0,0,0,0,0,0,0,0,0,0,0
U2153,2,0,1,0,0,0,0,0,1,0,0,0
U2154,2,1,0,0,1,0,0,0,0,0,0,0
U2155,0,0,0,0,0,0,0,0,0,0,0,0
U2156,0,0,0,0,0,0,0,0,0,0,0,0
U2157,0,0,0,0,0,0,0,0,0,0,0,0
U2158,0,0,0,0,0,0,0,0,0,0,0,0
U2159,0,0,0,0,0,0,0,0,0,0,0,0
U2160,0,0,0,0,0,0,0,0,0,0,0,0
U2161,0,0,0,0,0,0,0,0,0,0,0,0
U2162,0,0,0,0,0,0,0,0,0,0,0,0
U2163,0,0,0,0,0,0,0,0,0,0,0,0
U2164,0,0,0,0,0,0,0,0,0,0,0,0
U2165,0,0,0,0,0,0,0,0,0,0,0,0
U2166,0,0,0,0,0,0,0,0,0,0,0,0
U2167,0,0,0,0,0,0,0,0,0,0,0,0
U2168,0,0,0,0,0,0,0,0,0,0,0,0
U2169,0,0,0,0,0,0,0,0,0,0,0,0
U2170,0,0,0,0,0,0,0,0,0,0,0,0
U2171,0,0,0,0,0,0,0,0,0,0,0,0
U2172,0,0,0,0,0,0,0,0,0,0,0,0
U2173,0,0,0,0,0,0,0,0,0,0,0,0
U2174,0,0,0,0,0,0,0,0,0,0,0,0
U2175,0,0,0,0,0,0,0,0,0,0,0,0
U2176,0,0,0,0,0,0,0,0,0,0,0,0
U2177,0,0,0,0,0,0,0,0,0,0,0,0
U2178,0,0,0,0,0,0,0,0,0,0,0,0
U2179,0,0,0,0,0,0,0,0,0,0,0,0
U2180,0,0,0,0,0,0,0,0,0,0,0,0
U2181,0,0,0,0,0,0,0,0,0,0,0,0
U2182,0,0,0,0,0,0,0,0,0,0,0,0
U2183,1,1,0,0,0,0,0,0,0,0,0,0
U2184,2,0,0,0,1,0,0,0,1,0,0,0
U2185,1,0,0,1,0,0,0,0,0,0,0,0
U2186,3,1,0,2,0,0,0,0,0,0,0,0
U2187,0,0,0,0,0,0,0,0,0,0,0,0
U2188,0,0,0,0,0,0,0,0,0,0,0,0
U2189,0,0,0,0,0,0,0,0,0,0,0,0
U2190,0,0,0,0,0,0,0,0,0,0,0,0
U2191,1,0,0,0,1,0,0,0,0,0,0,0
U2192,1,0,0,0,0,0,0,0,1,0,0,0
U2193,0,0,0,0,0,0,0,0,0,0,0,0
U2194,1,1,0,0,0,0,0,0,0,0,0,0
U2195,0,0,0,0,0,0,0,0,0,0,0,0
U2196,0,0,0,0,0,0,0,0,0,0,0,0
U2197,0,0,0,0,0,0,0,0,0,0,0,0
U2198,0,0,0,0,0,0,0,0,0,0,0,0
U2199,0,0,0,0,0,0,0,0,0,0,0,0
U2200,0,0,0,0,0,0,0,0,0,0,0,0
U2201,0,0,0,0,0,0,0,0,0,0,0,0
U2202,0,0,0,0,0,0,0,0,0,0,0,0
U2203,0,0,0,0,0,0,0,0,0,0,0,0
U2204,0,0,0,0,0,0,0,0,0,0,0,0
U2205,0,0,0,0,0,0,0,0,0,0,0,0
U2206,0,0,0,0,0,0,0,0,0,0,0,0
U2207,0,0,0,0,0,0,0,0,0,0,0,0
U2208,0,0,0,0,0,0,0,0,0,0,0,0
U2209,0,0,0,0,0,0,0,0,0,0,0,0
U2210,0,0,0,0,0,0,0,0,0,0,0,0
U2211,0,0,0,0,0,0,0,0,0,0,0,0
U2212,0,0,0,0,0,0,0,0,0,0,0,0
U2213,0,0,0,0,0,0,0,0,0,0,0,0
U2214,1,0,1,0,0,0,0,0,0,0,0,0
U2215,0,0,0,0,0,0,0,0,0,0,0,0
U2216,0,0,0,0,0,0,0,0,0,0,0,0
U2217,0,0,0,0,0,0,0,0,0,0,0,0
U2218,0,0,0,0,0,0,0,0,0,0,0,0
U2219,0,0,0,0,0,0,0,0,0,0,0,0
U2220,0,0,0,0,0,0,0,0,0,0,0,0
U2221,0,0,0,0,0,0,0,0,0,0,0,0
U2222,0,0,0,0,0,0,0,0,0,0,0,0
U2223,0,0,0,0,0,0,0,0,0,0,0,0
U2224,0,0,0,0,0,0,0,0,0,0,0,0
U2225,4,2,0,0,1,0,0,0,0,0,1,0
U2226,0,0,0,0,0,0,0,0,0,0,0,0
U2227,1,1,0,0,0,0,0,0,0,0,0,0
U2228,0,0,0,0,0,0,0,0,0,0,0,0
U2229,0,0,0,0,0,0,0,0,0,0,0,0
U2230,0,0,0,0,0,0,0,0,0,0,0,0
U2231,1,1,0,0,0,0,0,0,0,0,0,0
U2232,0,0,0,0,0,0,0,0,0,0,0,0
U2233,0,0,0,0,0,0,0,0,0,0,0,0
U2234,1,0,1,0,0,0,0,0,0,0,0,0
U2235,2,1,1,0,0,0,0,0,0,0,0,0
U2236,0,0,0,0,0,0,0,0,0,0,0,0
U2237,0,0,0,0,0,0,0,0,0,0,0,0
U2238,0,0,0,0,0,0,0,0,0,0,0,0
U2239,0,0,0,0,0,0,0,0,0,0,0,0
U2240,0,0,0,0,0,0,0,0,0,0,0,0
U2241,0,0,0,0,0,0,0,0,0,0,0,0
U2242,0,0,0,0,0,0,0,0,0,0,0,0
U2243,0,0,0,0,0,0,0,0,0,0,0,0
U2244,0,0,0,0,0,0,0,0,0,0,0,0
U2245,0,0,0,0,0,0,0,0,0,0,0,0
U2246,0,0,0,0,0,0,0,0,0,0,0,0
U2247,0,0,0,0,0,0,0,0,0,0,0,0
U2248,0,0,0,0,0,0,0,0,0,0,0,0
U2249,0,0,0,0,0,0,0,0,0,0,0,0
U2250,0,0,0,0,0,0,0,0,0,0,0,0
U2251,0,0,0,0,0,0,0,0,0,0,0,0
U2252,0,0,0,0,0,0,0,0,0,0,0,0
U2253,0,0,0,0,0,0,0,0,0,0,0,0
U2254,0,0,0,0,0,0,0,0,0,0,0,0
U2255,0,0,0,0,0,0,0,0,0,0,0,0
U2256,0,0,0,0,0,0,0,0,0,0,0,0
U2257,1,1,0,0,0,0,0,0,0,0,0,0
U2258,0,0,0,0,0,0,0,0,0,0,0,0
U2259,0,0,0,0,0,0,0,0,0,0,0,0
U2260,0,0,0,0,0,0,0,0,0,0,0,0
U2261,1,1,0,0,0,0,0,0,0,0,0,0
U2262,0,0,0,0,0,0,0,0,0,0,0,0
U2263,0,0,0,0,0,0,0,0,0,0,0,0
U2264,0,0,0,0,0,0,0,0,0,0,0,0
U2265,0,0,0,0,0,0,0,0,0,0,0,0
U2266,1,0,0,0,0,0,0,1,0,0,0,0
U2267,0,0,0,0,0,0,0,0,0,0,0,0
U2268,1,1,0,0,0,0,0,0,0,0,0,0
U2269,0,0,0,0,0,0,0,0,0,0,0,0
U2270,0,0,0,0,0,0,0,0,0,0,0,0
U2271,0,0,0,0,0,0,0,0,0,0,0,0
U2272,0,0,0,0,0,0,0,0,0,0,0,0
U2273,0,0,0,0,0,0,0,0,0,0,0,0
U2274,1,0,0,0,1,0,0,0,0,0,0,0
U2275,0,0,0,0,0,0,0,0,0,0,0,0
U2276,0,0,0,0,0,0,0,0,0,0,0,0
U2277,0,0,0,0,0,0,0,0,0,0,0,0
U2278,0,0,0,0,0,0,0,0,0,0,0,0
U2279,0,0,0,0,0,0,0,0,0,0,0,0
U2280,0,0,0,0,0,0,0,0,0,0,0,0
U2291,1,0,1,0,0,0,0,0,0,0,0,0
U2292,0,0,0,0,0,0,0,0,0,0,0,0
U2293,0,0,0,0,0,0,0,0,0,0,0,0
U2294,1,1,0,0,0,0,0,0,0,0,0,0
U2295,1,0,0,1,0,0,0,0,0,0,0,0
U2296,0,0,0,0,0,0,0,0,0,0,0,0
U2297,0,0,0,0,0,0,0,0,0,0,0,0
U2298,2,1,0,1,0,0,0,0,0,0,0,0
U2299,0,0,0,0,0,0,0,0,0,0,0,0
U2300,2,0,1,0,0,0,0,0,0,0,1,0
U2301,1,0,1,0,0,0,0,0,0,0,0,0
U2302,0,0,0,0,0,0,0,0,0,0,0,0
U2303,1,0,1,0,0,0,0,0,0,0,0,0
U2304,1,1,0,0,0,0,0,0,0,0,0,0
U2305,0,0,0,0,0,0,0,0,0,0,0,0
U2306,0,0,0,0,0,0,0,0,0,0,0,0
U2307,0,0,0,0,0,0,0,0,0,0,0,0
U2308,0,0,0,0,0,0,0,0,0,0,0,0
U2309,0,0,0,0,0,0,0,0,0,0,0,0
U2310,0,0,0,0,0,0,0,0,0,0,0,0
U2311,0,0,0,0,0,0,0,0,0,0,0,0
U2312,0,0,0,0,0,0,0,0,0,0,0,0
U2313,0,0,0,0,0,0,0,0,0,0,0,0
U2314,1,0,0,0,0,0,0,0,0,1,0,0
U2315,0,0,0,0,0,0,0,0,0,0,0,0
U2316,0,0,0,0,0,0,0,0,0,0,0,0
U2317,0,0,0,0,0,0,0,0,0,0,0,0
U2318,0,0,0,0,0,0,0,0,0,0,0,0
U2319,2,0,1,0,0,0,0,0,0,1,0,0
U2320,1,1,0,0,0,0,0,0,0,0,0,0
U2321,0,0,0,0,0,0,0,0,0,0,0,0
U2322,0,0,0,0,0,0,0,0,0,0,0,0
U2323,2,1,1,0,0,0,0,0,0,0,0,0
U2324,1,1,0,0,0,0,0,0,0,0,0,0
U2325,0,0,0,0,0,0,0,0,0,0,0,0
U2326,0,0,0,0,0,0,0,0,0,0,0,0
U2327,0,0,0,0,0,0,0,0,0,0,0,0
U2328,0,0,0,0,0,0,0,0,0,0,0,0
U2329,0,0,0,0,0,0,0,0,0,0,0,0
U2330,1,1,0,0,0,0,0,0,0,0,0,0
U2331,0,0,0,0,0,0,0,0,0,0,0,0
U2332,0,0,0,0,0,0,0,0,0,0,0,0
U2333,1,0,0,0,0,0,0,1,0,0,0,0
U2334,1,0,1,0,0,0,0,0,0,0,0,0
U2335,0,0,0,0,0,0,0,0,0,0,0,0
U2336,0,0,0,0,0,0,0,0,0,0,0,0
U2337,1,1,0,0,0,0,0,0,0,0,0,0
U2338,0,0,0,0,0,0,0,0,0,0,0,0
U2339,0,0,0,0,0,0,0,0,0,0,0,0
U2340,0,0,0,0,0,0,0,0,0,0,0,0
U2341,0,0,0,0,0,0,0,0,0,0,0,0
