ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log,ufn_sort
U508,fatty acid,SFA502,BFASO6,98,BFASO6-98,NA,collected,N,NA,NA,508
U509,fatty acid,SFA503,BFASO6,100,BFASO6-100,NA,collected,N,NA,NA,509
U510,fatty acid,SFA504,BFASO7,1,BFASO7-1,NA,collected,N,NA,NA,510
U511,fatty acid,SFA493,BFASO6,34,BFASO6-34,NA,collected,N,NA,NA,511
U512,fatty acid,SFA494,BFASO6,36,BFASO6-36,NA,collected,N,NA,NA,512
U513,fatty acid,SFA495,BFASO6,40,BFASO6-40,NA,collected,N,NA,NA,513
U514,fatty acid,SFA496,BFASO6,43,BFASO6-43,NA,collected,N,NA,NA,514
U515,fatty acid,SFA497,BFASO6,45,BFASO6-45,NA,collected,N,NA,NA,515
U516,fatty acid,SFA498,BFASO6,65,BFASO6-65,NA,collected,N,NA,NA,516
U517,fatty acid,SFA505,BFASO6,69,BFASO6-69,NA,collected,N,NA,NA,517
U518,fatty acid,SFA506,BFASO6,74,BFASO6-74,NA,collected,N,NA,NA,518
U519,fatty acid,SFA507,BFASO6,76,BFASO6-76,NA,collected,N,NA,NA,519
U520,fatty acid,SFA508,BFASO6,80,BFASO6-80,NA,collected,N,NA,NA,520
U521,fatty acid,SFA509,BFASO6,83,BFASO6-83,NA,collected,N,NA,NA,521
U522,fatty acid,SFA510,BFASO6,85,BFASO6-85,NA,collected,N,NA,NA,522
U523,fatty acid,SFA511,BFA105,39,BFA105-39,NA,being processed,N,NA,NA,523
U524,fatty acid,SFA512,BFA105,41,BFA105-41,NA,being processed,N,NA,NA,524
U525,fatty acid,SFA521,BFA105,4,BFA105-4,NA,being processed,N,NA,NA,525
U526,fatty acid,SFA522,BFASO7,16,BFASO7-16,NA,collected,N,NA,NA,526
U527,fatty acid,SFA523,BFASO7,21,BFASO7-21,NA,collected,N,NA,NA,527
U528,fatty acid,SFA524,BFASO7,25,BFASO7-25,NA,collected,N,NA,NA,528
U529,fatty acid,SFA525,BFASO7,27,BFASO7-27,NA,collected,N,NA,NA,529
U530,fatty acid,SFA526,BFASO7,34,BFASO7-34,NA,collected,N,NA,NA,530
U531,fatty acid,SFA513,BFASO6,81,BFASO6-81,NA,collected,N,NA,NA,531
U532,fatty acid,SFA514,BFA105,38,BFA105-38,NA,being processed,N,NA,NA,532
U533,fatty acid,SFA515,BFA105,40,BFA105-40,NA,being processed,N,NA,NA,533
U534,fatty acid,SFA516,BFA105,3,BFA105-3,NA,being processed,N,NA,NA,534
U535,fatty acid,SFA527,BFA105,5,BFA105-5,NA,being processed,N,NA,NA,535
U536,fatty acid,SFA528,BFASO7,20,BFASO7-20,NA,collected,N,NA,NA,536
U537,fatty acid,SFA529,BFASO7,23,BFASO7-23,NA,collected,N,NA,NA,537
U538,fatty acid,SFA530,BFASO7,29,BFASO7-29,NA,collected,N,NA,NA,538
U539,fatty acid,SFA531,BFASO7,32,BFASO7-32,NA,collected,N,NA,NA,539
U540,fatty acid,SFA532,BFASO7,54,BFASO7-54,NA,collected,N,NA,NA,540
U541,fatty acid,SFA517,BFASO7,3,BFASO7-3,NA,collected,N,NA,NA,541
U542,fatty acid,SFA518,BFASO7,5,BFASO7-5,NA,collected,N,NA,NA,542
U543,fatty acid,SFA519,BFA105,1,BFA105-1,NA,being processed,N,NA,NA,543
U544,fatty acid,SFA520,BFA105,2,BFA105-2,NA,being processed,N,NA,NA,544
U545,fatty acid,SFA533,BFA105,6,BFA105-6,NA,being processed,N,NA,NA,545
U546,fatty acid,SFA534,BFASO7,40,BFASO7-40,NA,collected,N,NA,NA,546
U547,fatty acid,SFA535,BFASO7,4,BFASO7-4,NA,collected,N,NA,NA,547
U548,fatty acid,SFA536,BFASO7,43,BFASO7-43,NA,collected,N,NA,NA,548
U549,fatty acid,SFA537,BFASO7,45,BFASO7-45,NA,collected,N,NA,NA,549
U550,fatty acid,SFA538,BFASO7,47,BFASO7-47,NA,collected,N,NA,NA,550
U551,fatty acid,SFA539,BFASO7,36,BFASO7-36,NA,collected,N,NA,NA,551
U552,fatty acid,SFA540,BFASO7,52,BFASO7-52,NA,collected,N,NA,NA,552
U553,fatty acid,SFA542,BFASO7,60,BFASO7-60,NA,collected,N,NA,NA,553
U554,fatty acid,SFA543,BFASO7,61,BFASO7-61,NA,collected,N,NA,NA,554
U555,fatty acid,SFA544,BFASO7,63,BFASO7-63,NA,collected,N,NA,NA,555
U556,fatty acid,SFA545,BFASO7,69,BFASO7-69,NA,collected,N,NA,NA,556
U557,fatty acid,SFA546,BFASO7,72,BFASO7-72,NA,collected,N,NA,NA,557
U558,fatty acid,SFA547,BFASO7,87,BFASO7-87,NA,collected,N,NA,NA,558
U559,fatty acid,SFA559,BFASO7,92,BFASO7-92,NA,collected,N,NA,NA,559
U560,fatty acid,SFA560,BFASO7,98,BFASO7-98,NA,collected,N,NA,NA,560
U561,fatty acid,SFA541,BFASO7,49,BFASO7-49,NA,collected,N,NA,NA,561
U562,fatty acid,SFA548,BFASO7,76,BFASO7-76,NA,collected,N,NA,NA,562
U563,fatty acid,SFA549,BFASO7,78,BFASO7-78,NA,collected,N,NA,NA,563
U564,fatty acid,SFA550,BFASO7,80,BFASO7-80,NA,collected,N,NA,NA,564
U565,fatty acid,SFA551,BFASO7,81,BFASO7-81,NA,collected,N,NA,NA,565
U566,fatty acid,SFA552,BFASO7,83,BFASO7-83,NA,collected,N,NA,NA,566
U567,fatty acid,SFA553,BFASO7,85,BFASO7-85,NA,collected,N,NA,NA,567
U568,fatty acid,SFA561,BFASO7,96,BFASO7-96,NA,collected,N,NA,NA,568
U569,fatty acid,SFA562,BFASO8,12,BFASO8-12,NA,collected,N,NA,NA,569
U570,fatty acid,SFA573,BFASO8,43,BFASO8-43,NA,collected,N,NA,NA,570
U571,fatty acid,SFA563,BFASO7,100,BFASO7-100,NA,collected,N,NA,NA,571
U572,fatty acid,SFA564,BFASO8,1,BFASO8-1,NA,collected,N,NA,NA,572
U573,fatty acid,SFA565,BFASO8,7,BFASO8-7,NA,collected,N,NA,NA,573
U574,fatty acid,SFA566,BFASO8,9,BFASO8-9,NA,collected,N,NA,NA,574
U575,fatty acid,SFA574,BFASO8,14,BFASO8-14,NA,collected,N,NA,NA,575
U576,fatty acid,SFA575,BFASO8,16,BFASO8-16,NA,collected,N,NA,NA,576
U577,fatty acid,SFA576,BFASO8,21,BFASO8-21,NA,collected,N,NA,NA,577
U578,fatty acid,SFA577,BFASO8,29,BFASO8-29,NA,collected,N,NA,NA,578
U579,fatty acid,SFA578,BFASO8,36,BFASO8-36,NA,collected,N,NA,NA,579
U580,fatty acid,SFA579,BFASO8,38,BFASO8-38,NA,collected,N,NA,NA,580
U581,fatty acid,SFA554,BFASO7,56,BFASO7-56,NA,collected,N,NA,NA,581
U582,fatty acid,SFA555,BFASO7,58,BFASO7-58,NA,collected,N,NA,NA,582
U583,fatty acid,SFA556,BFASO7,65,BFASO7-65,NA,collected,N,NA,NA,583
U584,fatty acid,SFA557,BFASO7,67,BFASO7-67,NA,collected,N,NA,NA,584
U585,fatty acid,SFA558,BFASO7,74,BFASO7-74,NA,collected,N,NA,NA,585
U586,fatty acid,SFA567,BFASO7,89,BFASO7-89,NA,collected,N,NA,NA,586
U587,fatty acid,SFA568,BFASO7,94,BFASO7-94,NA,collected,N,NA,NA,587
U588,fatty acid,SFA569,BFASO8,3,BFASO8-3,NA,collected,N,NA,NA,588
U589,fatty acid,SFA570,BFASO8,5,BFASO8-5,NA,collected,N,NA,NA,589
U590,fatty acid,SFA580,BFASO8,18,BFASO8-18,NA,collected,N,NA,NA,590
U591,fatty acid,SFA581,BFASO8,23,BFASO8-23,NA,collected,N,NA,NA,591
U592,fatty acid,SFA582,BFASO8,27,BFASO8-27,NA,collected,N,NA,NA,592
U593,fatty acid,SFA583,BFASO8,34,BFASO8-34,NA,collected,N,NA,NA,593
U594,fatty acid,SFA584,BFASO8,40,BFASO8-40,NA,collected,N,NA,NA,594
U595,fatty acid,SFA585,BFASO8,41,BFASO8-41,NA,collected,N,NA,NA,595
U596,fatty acid,SFA591,BFASO8,56,BFASO8-56,NA,collected,N,NA,NA,596
U597,fatty acid,SFA592,BFA102,70,BFA102-70,NA,being processed,N,NA,NA,597
U598,fatty acid,SFA593,BFA102,72,BFA102-72,NA,being processed,N,NA,NA,598
U599,fatty acid,SFA594,BFASO8,63,BFASO8-63,NA,collected,N,NA,NA,599
U600,fatty acid,SFA606,BFASO8,85,BFASO8-85,NA,collected,N,NA,NA,600
U601,fatty acid,SFA1311,BFASO22,80,BFASO22-80,Fish fell on floor,collected,N,NA,NA,601
U602,fatty acid,SFA1312,BFASO22,85,BFASO22-85,NA,collected,N,NA,NA,602
U603,fatty acid,SFA1313,BFASO22,87,BFASO22-87,NA,collected,N,NA,NA,603
U604,fatty acid,SFA1320,BFASO23,6,BFASO23-6,NA,collected,N,NA,NA,604
U605,fatty acid,SFA1329,BFASO23,29,BFASO23-29,NA,collected,N,NA,NA,605
U606,fatty acid,SFA1330,BFASO23,49,BFASO23-49,NA,collected,N,NA,NA,606
U607,fatty acid,SFA1331,BFASO23,52,BFASO23-52,NA,collected,N,NA,NA,607
U608,fatty acid,SFA1353,BFASO23,61,BFASO23-61,NA,collected,N,NA,NA,608
U609,fatty acid,SFA1354,BFASO23,65,BFASO23-65,NA,collected,N,NA,NA,609
U610,fatty acid,SFA1355,BFASO23,69,BFASO23-69,NA,collected,N,NA,NA,610
U611,fatty acid,SFA586,BFASO8,52,BFASO8-52,NA,collected,N,NA,NA,611
U612,fatty acid,SFA595,BFASO8,54,BFASO8-54,NA,collected,N,NA,NA,612
U613,fatty acid,SFA596,BFA102,71,BFA102-71,NA,being processed,N,NA,NA,613
U614,fatty acid,SFA597,BFASO8,65,BFASO8-65,NA,collected,N,NA,NA,614
U615,fatty acid,SFA598,BFASO8,67,BFASO8-67,NA,collected,N,NA,NA,615
U616,fatty acid,SFA607,BFASO8,83,BFASO8-83,NA,collected,N,NA,NA,616
U617,fatty acid,SFA608,BFASO8,89,BFASO8-89,NA,collected,N,NA,NA,617
U618,fatty acid,SFA609,BFASO8,96,BFASO8-96,NA,collected,N,NA,NA,618
U619,fatty acid,SFA610,BFASO8,98,BFASO8-98,NA,collected,N,NA,NA,619
U620,fatty acid,SFA611,BFASO9,12,BFASO9-12,NA,collected,N,NA,NA,620
U621,fatty acid,SFA587,BFASO8,32,BFASO8-32,NA,collected,N,NA,NA,621
U622,fatty acid,SFA612,BFASO8,87,BFASO8-87,NA,collected,N,NA,NA,622
U623,fatty acid,SFA613,BFASO8,92,BFASO8-92,NA,collected,N,NA,NA,623
U624,fatty acid,SFA622,BFASO9,20,BFASO9-20,NA,collected,N,NA,NA,624
U625,fatty acid,SFA623,BFASO9,23,BFASO9-23,NA,collected,N,NA,NA,625
U626,fatty acid,SFA624,BFASO9,27,BFASO9-27,NA,collected,N,NA,NA,626
U627,fatty acid,SFA657,BFASO9,87,BFASO9-87,NA,collected,N,NA,NA,627
U628,fatty acid,SFA658,BFASO9,98,BFASO9-98,NA,collected,N,NA,NA,628
U629,fatty acid,SFA659,BFASO10,3,BFASO10-3,NA,collected,N,NA,NA,629
U630,fatty acid,SFA677,BFASO10,27,BFASO10-27,NA,collected,N,NA,NA,630
U631,fatty acid,SFA588,BFASO8,45,BFASO8-45,NA,collected,N,NA,NA,631
U632,fatty acid,SFA589,BFASO8,47,BFASO8-47,NA,collected,N,NA,NA,632
U633,fatty acid,SFA590,BFASO8,49,BFASO8-49,NA,collected,N,NA,NA,633
U634,fatty acid,SFA599,BFASO8,69,BFASO8-69,NA,collected,N,NA,NA,634
U635,fatty acid,SFA600,BFA102,73,BFA102-73,NA,being processed,N,NA,NA,635
U636,fatty acid,SFA601,BFA102,74,BFA102-74,NA,being processed,N,NA,NA,636
U637,fatty acid,SFA602,BFA102,75,BFA102-75,NA,being processed,N,NA,NA,637
U638,fatty acid,SFA603,BFA102,76,BFA102-76,NA,being processed,N,NA,NA,638
U639,fatty acid,SFA604,BFA102,77,BFA102-77,NA,being processed,N,NA,NA,639
U640,fatty acid,SFA605,BFASO8,81,BFASO8-81,NA,collected,N,NA,NA,640
U641,fatty acid,SFA614,BFASO9,1,BFASO9-1,NA,collected,N,NA,NA,641
U642,fatty acid,SFA615,BFASO9,3,BFASO9-3,NA,collected,N,NA,NA,642
U643,fatty acid,SFA616,BFASO9,5,BFASO9-5,NA,collected,N,NA,NA,643
U644,fatty acid,SFA617,BFASO9,7,BFASO9-7,NA,collected,N,NA,NA,644
U645,fatty acid,SFA618,BFASO9,9,BFASO9-9,NA,collected,N,NA,NA,645
U646,fatty acid,SFA625,BFASO9,40,BFASO9-40,NA,collected,N,NA,NA,646
U647,fatty acid,SFA626,BFASO9,41,BFASO9-41,NA,collected,N,NA,NA,647
U648,fatty acid,SFA627,BFASO9,43,BFASO9-43,NA,collected,N,NA,NA,648
U649,fatty acid,SFA628,BFASO9,45,BFASO9-45,NA,collected,N,NA,NA,649
U650,fatty acid,SFA629,BFA102,81,BFA102-81,NA,being processed,N,NA,NA,650
U651,fatty acid,SFA619,BFASO8,94,BFASO8-94,NA,collected,N,NA,NA,651
U652,fatty acid,SFA620,BFASO8,100,BFASO8-100,NA,collected,N,NA,NA,652
U653,fatty acid,SFA621,BFASO9,14,BFASO9-14,NA,collected,N,NA,NA,653
U654,fatty acid,SFA630,BFASO9,18,BFASO9-18,NA,collected,N,NA,NA,654
U655,fatty acid,SFA631,BFASO9,21,BFASO9-21,NA,collected,N,NA,NA,655
U656,fatty acid,SFA632,BFASO9,25,BFASO9-25,NA,collected,N,NA,NA,656
U657,fatty acid,SFA633,BFASO9,29,BFASO9-29,NA,collected,N,NA,NA,657
U658,fatty acid,SFA634,BFA102,78,BFA102-78,NA,being processed,N,NA,NA,658
U659,fatty acid,SFA635,BFASO9,38,BFASO9-38,NA,collected,N,NA,NA,659
U660,fatty acid,SFA640,BFASO9,52,BFASO9-52,NA,collected,N,NA,NA,660
U661,fatty acid,SFA636,BFASO9,16,BFASO9-16,NA,collected,N,NA,NA,661
U662,fatty acid,SFA637,BFA102,79,BFA102-79,NA,being processed,N,NA,NA,662
U663,fatty acid,SFA638,BFA102,80,BFA102-80,NA,being processed,N,NA,NA,663
U664,fatty acid,SFA641,BFASO9,56,BFASO9-56,NA,collected,N,NA,NA,664
U665,fatty acid,SFA642,BFASO9,58,BFASO9-58,NA,collected,N,NA,NA,665
U666,fatty acid,SFA643,BFASO9,60,BFASO9-60,NA,collected,N,NA,NA,666
U667,fatty acid,SFA644,BFA102,85,BFA102-85,NA,being processed,N,NA,NA,667
U668,fatty acid,SFA645,BFASO9,69,BFASO9-69,NA,collected,N,NA,NA,668
U669,fatty acid,SFA660,BFASO9,85,BFASO9-85,NA,collected,N,NA,NA,669
U670,fatty acid,SFA661,BFASO9,94,BFASO9-94,NA,collected,N,NA,NA,670
U671,fatty acid,SFA639,BFA102,82,BFA102-82,NA,being processed,N,NA,NA,671
U672,fatty acid,SFA646,BFASO9,74,BFASO9-74,NA,collected,N,NA,NA,672
U673,fatty acid,SFA647,BFASO9,76,BFASO9-76,NA,collected,N,NA,NA,673
U674,fatty acid,SFA648,BFASO9,78,BFASO9-78,NA,collected,N,NA,NA,674
U675,fatty acid,SFA649,BFA102,86,BFA102-86,NA,being processed,N,NA,NA,675
U676,fatty acid,SFA650,BFASO9,81,BFASO9-81,NA,collected,N,NA,NA,676
U677,fatty acid,SFA651,BFASO9,83,BFASO9-83,NA,collected,N,NA,NA,677
U678,fatty acid,SFA662,BFASO10,16,BFASO10-16,NA,collected,N,NA,NA,678
U679,fatty acid,SFA663,BFASO10,18,BFASO10-18,NA,collected,N,NA,NA,679
U680,fatty acid,SFA664,BFASO10,20,BFASO10-20,NA,collected,N,NA,NA,680
U681,fatty acid,SFA652,BFASO9,54,BFASO9-54,NA,collected,N,NA,NA,681
U682,fatty acid,SFA653,BFASO9,61,BFASO9-61,NA,collected,N,NA,NA,682
U683,fatty acid,SFA654,BFA102,83,BFA102-83,NA,being processed,N,NA,NA,683
U684,fatty acid,SFA655,BFA102,84,BFA102-84,NA,being processed,N,NA,NA,684
U685,fatty acid,SFA656,BFASO9,72,BFASO9-72,NA,collected,N,NA,NA,685
U686,fatty acid,SFA665,BFASO9,89,BFASO9-89,NA,collected,N,NA,NA,686
U687,fatty acid,SFA666,BFASO9,92,BFASO9-92,NA,collected,N,NA,NA,687
U688,fatty acid,SFA667,BFASO9,100,BFASO9-100,NA,collected,N,NA,NA,688
U689,fatty acid,SFA668,BFASO10,1,BFASO10-1,NA,collected,N,NA,NA,689
U690,fatty acid,SFA669,BFASO10,9,BFASO10-9,NA,collected,N,NA,NA,690
U691,fatty acid,SFA1314,BFASO23,1,BFASO23-1,NA,collected,N,NA,NA,691
U692,fatty acid,SFA1315,BFASO23,3,BFASO23-3,NA,collected,N,NA,NA,692
U693,fatty acid,SFA1316,BFASO23,5,BFASO23-5,NA,collected,N,NA,NA,693
U694,fatty acid,SFA1317,BFASO23,7,BFASO23-7,NA,collected,N,NA,NA,694
U695,fatty acid,SFA1318,BFASO23,9,BFASO23-9,NA,collected,N,NA,NA,695
U696,fatty acid,SFA1319,BFASO23,12,BFASO23-12,NA,collected,N,NA,NA,696
U697,fatty acid,SFA1321,BFASO23,23,BFASO23-23,NA,collected,N,NA,NA,697
U698,fatty acid,SFA1332,BFASO23,41,BFASO23-41,NA,collected,N,NA,NA,698
U699,fatty acid,SFA1333,BFASO23,43,BFASO23-43,NA,collected,N,NA,NA,699
U700,fatty acid,SFA1334,BFASO23,45,BFASO23-45,NA,collected,N,NA,NA,700
U701,fatty acid,SFA670,BFASO9,96,BFASO9-96,NA,collected,N,NA,NA,701
U702,fatty acid,SFA671,BFASO10,5,BFASO10-5,NA,collected,N,NA,NA,702
U703,fatty acid,SFA672,BFASO10,7,BFASO10-7,NA,collected,N,NA,NA,703
U704,fatty acid,SFA673,BFASO10,12,BFASO10-12,NA,collected,N,NA,NA,704
U705,fatty acid,SFA674,BFASO10,23,BFASO10-23,NA,collected,N,NA,NA,705
U706,fatty acid,SFA678,BFASO10,29,BFASO10-29,NA,collected,N,NA,NA,706
U707,fatty acid,SFA679,BFASO10,32,BFASO10-32,NA,collected,N,NA,NA,707
U708,fatty acid,SFA680,BFASO10,34,BFASO10-34,NA,collected,N,NA,NA,708
U709,fatty acid,SFA681,BFASO10,38,BFASO10-38,NA,collected,N,NA,NA,709
U710,fatty acid,SFA682,BFASO10,41,BFASO10-41,NA,collected,N,NA,NA,710
U711,fatty acid,SFA675,BFASO10,14,BFASO10-14,NA,collected,N,NA,NA,711
U712,fatty acid,SFA683,BFASO10,25,BFASO10-25,NA,collected,N,NA,NA,712
U713,fatty acid,SFA684,BFASO10,40,BFASO10-40,NA,collected,N,NA,NA,713
U714,fatty acid,SFA685,BFASO10,45,BFASO10-45,NA,collected,N,NA,NA,714
U715,fatty acid,SFA686,BFASO10,63,BFASO10-63,NA,collected,N,NA,NA,715
U716,fatty acid,SFA697,BFASO10,65,BFASO10-65,NA,collected,N,NA,NA,716
U717,fatty acid,SFA698,BFASO10,67,BFASO10-67,NA,collected,N,NA,NA,717
U718,fatty acid,SFA699,BFASO10,76,BFASO10-76,NA,collected,N,NA,NA,718
U719,fatty acid,SFA700,BFASO10,80,BFASO10-80,NA,collected,N,NA,NA,719
U720,fatty acid,SFA701,BFASO10,81,BFASO10-81,NA,collected,N,NA,NA,720
U721,fatty acid,SFA676,BFASO10,21,BFASO10-21,NA,collected,N,NA,NA,721
U722,fatty acid,SFA687,BFASO10,49,BFASO10-49,NA,collected,N,NA,NA,722
U723,fatty acid,SFA688,BFASO10,52,BFASO10-52,NA,collected,N,NA,NA,723
U724,fatty acid,SFA689,BFASO10,54,BFASO10-54,NA,collected,N,NA,NA,724
U725,fatty acid,SFA690,BFASO10,56,BFASO10-56,NA,collected,N,NA,NA,725
U726,fatty acid,SFA691,BFASO10,58,BFASO10-58,NA,collected,N,NA,NA,726
U727,fatty acid,SFA692,BFASO10,60,BFASO10-60,NA,collected,N,NA,NA,727
U728,fatty acid,SFA693,BFASO10,61,BFASO10-61,NA,collected,N,NA,NA,728
U729,fatty acid,SFA702,BFASO10,94,BFASO10-94,NA,collected,N,NA,NA,729
U730,fatty acid,SFA703,BFASO10,96,BFASO10-96,NA,collected,N,NA,NA,730
U731,fatty acid,SFA694,BFASO10,43,BFASO10-43,NA,collected,N,NA,NA,731
U732,fatty acid,SFA695,BFASO10,47,BFASO10-47,NA,collected,N,NA,NA,732
U733,fatty acid,SFA704,BFASO10,69,BFASO10-69,NA,collected,N,NA,NA,733
U734,fatty acid,SFA705,BFASO10,83,BFASO10-83,NA,collected,N,NA,NA,734
U735,fatty acid,SFA706,BFASO10,89,BFASO10-89,NA,collected,N,NA,NA,735
U736,fatty acid,SFA707,BFASO10,92,BFASO10-92,NA,collected,N,NA,NA,736
U737,fatty acid,SFA718,BFASO11,9,BFASO11-9,NA,collected,N,NA,NA,737
U738,fatty acid,SFA719,BFASO11,14,BFASO11-14,NA,collected,N,NA,NA,738
U739,fatty acid,SFA720,BFASO11,20,BFASO11-20,NA,collected,N,NA,NA,739
U740,fatty acid,SFA721,BFASO11,21,BFASO11-21,NA,collected,N,NA,NA,740
U741,fatty acid,SFA1322,BFASO23,14,BFASO23-14,NA,collected,N,NA,NA,741
U742,fatty acid,SFA1323,BFASO23,21,BFASO23-21,NA,collected,N,NA,NA,742
U743,fatty acid,SFA1335,BFASO23,27,BFASO23-27,NA,collected,N,NA,NA,743
U744,fatty acid,SFA1336,BFASO23,34,BFASO23-34,NA,collected,N,NA,NA,744
U745,fatty acid,SFA1337,BFASO23,38,BFASO23-38,NA,collected,N,NA,NA,745
U746,fatty acid,SFA1338,BFASO23,47,BFASO23-47,NA,collected,N,NA,NA,746
U747,fatty acid,SFA1339,BFASO23,54,BFASO23-54,NA,collected,N,NA,NA,747
U748,fatty acid,SFA1356,BFASO23,74,BFASO23-74,NA,collected,N,NA,NA,748
U749,fatty acid,SFA1357,BFASO23,92,BFASO23-92,NA,collected,N,NA,NA,749
U750,fatty acid,SFA1358,BFASO23,96,BFASO23-96,NA,collected,N,NA,NA,750
U751,fatty acid,SFA696,BFASO10,36,BFASO10-36,NA,collected,N,NA,NA,751
U752,fatty acid,SFA708,BFASO10,72,BFASO10-72,NA,collected,N,NA,NA,752
U753,fatty acid,SFA709,BFASO10,74,BFASO10-74,NA,collected,N,NA,NA,753
U754,fatty acid,SFA710,BFASO10,78,BFASO10-78,NA,collected,N,NA,NA,754
U755,fatty acid,SFA739,BFA105,55,BFA105-55,NA,being processed,N,NA,NA,755
U756,fatty acid,SFA760,BFASO11,96,BFASO11-96,NA,collected,N,NA,NA,756
U757,fatty acid,SFA761,BFASO12,1,BFASO12-1,NA,collected,N,NA,NA,757
U758,fatty acid,SFA762,BFASO12,12,BFASO12-12,NA,collected,N,NA,NA,758
U759,fatty acid,SFA781,BFA103,66,BFA103-66,NA,being processed,N,NA,NA,759
U760,fatty acid,SFA782,BFA103,69,BFA103-69,NA,being processed,N,NA,NA,760
U761,fatty acid,SFA711,BFASO10,85,BFASO10-85,NA,collected,N,NA,NA,761
U762,fatty acid,SFA712,BFASO10,87,BFASO10-87,NA,collected,N,NA,NA,762
U763,fatty acid,SFA722,BFASO11,7,BFASO11-7,NA,collected,N,NA,NA,763
U764,fatty acid,SFA723,BFASO11,12,BFASO11-12,NA,collected,N,NA,NA,764
U765,fatty acid,SFA724,BFASO11,16,BFASO11-16,NA,collected,N,NA,NA,765
U766,fatty acid,SFA725,BFASO11,18,BFASO11-18,NA,collected,N,NA,NA,766
U767,fatty acid,SFA726,BFA105,46,BFA105-46,NA,being processed,N,NA,NA,767
U768,fatty acid,SFA727,BFA105,49,BFA105-49,NA,being processed,N,NA,NA,768
U769,fatty acid,SFA728,BFA105,51,BFA105-51,NA,being processed,N,NA,NA,769
U770,fatty acid,SFA740,BFA105,56,BFA105-56,NA,being processed,N,NA,NA,770
U771,fatty acid,SFA729,BFA105,47,BFA105-47,NA,being processed,N,NA,NA,771
U772,fatty acid,SFA730,BFA105,48,BFA105-48,NA,being processed,N,NA,NA,772
U773,fatty acid,SFA731,BFA105,50,BFA105-50,NA,being processed,N,NA,NA,773
U774,fatty acid,SFA741,BFA105,54,BFA105-54,NA,being processed,N,NA,NA,774
U775,fatty acid,SFA742,BFA105,59,BFA105-59,NA,being processed,N,NA,NA,775
U776,fatty acid,SFA743,BFA105,60,BFA105-60,NA,being processed,N,NA,NA,776
U777,fatty acid,SFA744,BFA105,61,BFA105-61,NA,being processed,N,NA,NA,777
U778,fatty acid,SFA745,BFASO11,69,BFASO11-69,NA,collected,N,NA,NA,778
U779,fatty acid,SFA746,BFASO11,72,BFASO11-72,NA,collected,N,NA,NA,779
U780,fatty acid,SFA747,BFASO11,76,BFASO11-76,NA,collected,N,NA,NA,780
U781,fatty acid,SFA713,BFASO10,98,BFASO10-98,NA,collected,N,NA,NA,781
U782,fatty acid,SFA714,BFASO10,100,BFASO10-100,NA,collected,N,NA,NA,782
U783,fatty acid,SFA715,BFASO11,1,BFASO11-1,NA,collected,N,NA,NA,783
U784,fatty acid,SFA716,BFASO11,3,BFASO11-3,NA,collected,N,NA,NA,784
U785,fatty acid,SFA717,BFASO11,5,BFASO11-5,NA,collected,N,NA,NA,785
U786,fatty acid,SFA732,BFASO11,36,BFASO11-36,NA,collected,N,NA,NA,786
U787,fatty acid,SFA733,BFASO11,38,BFASO11-38,NA,collected,N,NA,NA,787
U788,fatty acid,SFA734,BFASO11,40,BFASO11-40,NA,collected,N,NA,NA,788
U789,fatty acid,SFA735,BFASO11,41,BFASO11-41,NA,collected,N,NA,NA,789
U790,fatty acid,SFA736,BFASO11,43,BFASO11-43,NA,collected,N,NA,NA,790
U791,fatty acid,SFA737,BFA105,52,BFA105-52,NA,being processed,N,NA,NA,791
U792,fatty acid,SFA738,BFA105,53,BFA105-53,NA,being processed,N,NA,NA,792
U793,fatty acid,SFA748,BFA105,63,BFA105-63,NA,being processed,N,NA,NA,793
U794,fatty acid,SFA749,BFA105,64,BFA105-64,NA,being processed,N,NA,NA,794
U795,fatty acid,SFA750,BFA105,65,BFA105-65,NA,being processed,N,NA,NA,795
U796,fatty acid,SFA751,BFA105,66,BFA105-66,NA,being processed,N,NA,NA,796
U797,fatty acid,SFA752,BFASO11,85,BFASO11-85,NA,collected,N,NA,NA,797
U798,fatty acid,SFA753,BFASO11,87,BFASO11-87,NA,collected,N,NA,NA,798
U799,fatty acid,SFA763,BFASO12,25,BFASO12-25,NA,collected,N,NA,NA,799
U800,fatty acid,SFA764,BFASO12,27,BFASO12-27,NA,collected,N,NA,NA,800
U801,fatty acid,SFA754,BFA105,57,BFA105-57,NA,being processed,N,NA,NA,801
U802,fatty acid,SFA755,BFA105,58,BFA105-58,NA,being processed,N,NA,NA,802
U803,fatty acid,SFA756,BFA105,62,BFA105-62,NA,being processed,N,NA,NA,803
U804,fatty acid,SFA757,BFASO11,67,BFASO11-67,NA,collected,N,NA,NA,804
U805,fatty acid,SFA758,BFASO11,74,BFASO11-74,NA,collected,N,NA,NA,805
U806,fatty acid,SFA759,BFASO11,89,BFASO11-89,NA,collected,N,NA,NA,806
U807,fatty acid,SFA765,BFASO11,94,BFASO11-94,NA,collected,N,NA,NA,807
U808,fatty acid,SFA766,BFASO11,98,BFASO11-98,NA,collected,N,NA,NA,808
U809,fatty acid,SFA767,BFASO12,3,BFASO12-3,NA,collected,N,NA,NA,809
U810,fatty acid,SFA768,BFASO12,5,BFASO12-5,NA,collected,N,NA,NA,810
