ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U2891,isotope,SIS2832,BISPI3,60,BISPI3-60,NA,collected,N,NA,NA
U2892,isotope,SIS2833,BISPI3,61,BISPI3-61,NA,collected,N,NA,NA
U2893,isotope,SIS2834,BISPI3,63,BISPI3-63,NA,collected,N,NA,NA
U2894,isotope,SIS2835,BISPI3,65,BISPI3-65,NA,collected,N,NA,NA
U2895,isotope,SIS2847,BISPI3,67,BISPI3-67,NA,collected,N,NA,NA
U2896,isotope,SIS2848,BISPI3,69,BISPI3-69,NA,collected,N,NA,NA
U2897,isotope,SIS2849,BISPI3,72,BISPI3-72,NA,collected,N,NA,NA
U2898,isotope,SIS2850,BISPI3,74,BISPI3-74,NA,collected,N,NA,NA
U2899,isotope,SIS2880,BISPI3,76,BISPI3-76,NA,collected,N,NA,NA
U2900,isotope,SIS2881,BISPI3,78,BISPI3-78,NA,collected,N,NA,NA
U2901,isotope,SIS2599,BISSO43,76,BISSO43-76,NA,collected,N,NA,NA
U2902,isotope,SIS2600,BISSO43,74,BISSO43-74,NA,collected,N,NA,NA
U2903,isotope,SIS2601,BISSO43,72,BISSO43-72,NA,collected,N,NA,NA
U2904,isotope,SIS2635,BISCU3,100,BISCU3-100,NA,collected,N,NA,NA
U2905,isotope,SIS2636,BISCU3,98,BISCU3-98,NA,collected,N,NA,NA
U2906,isotope,SIS2637,BISCU3,96,BISCU3-96,NA,collected,N,NA,NA
U2907,isotope,SIS2638,BISCU3,94,BISCU3-94,NA,collected,N,NA,NA
U2908,isotope,SIS2639,BISCU3,92,BISCU3-92,NA,collected,N,NA,NA
U2909,isotope,SIS2640,BISCU3,89,BISCU3-89,NA,collected,N,NA,NA
U2910,isotope,SIS2641,BISCU3,87,BISCU3-87,NA,collected,N,NA,NA
U2911,isotope,SIS2642,BISCU3,85,BISCU3-85,NA,collected,N,NA,NA
U2912,isotope,SIS2613,BISCU3,83,BISCU3-83,NA,collected,N,NA,NA
U2913,isotope,SIS2614,BISCU3,81,BISCU3-81,NA,collected,N,NA,NA
U2914,isotope,SIS2643,BISCU3,80,BISCU3-80,NA,collected,N,NA,NA
U2915,isotope,SIS2673,BISCU3,78,BISCU3-78,NA,collected,N,NA,NA
U2916,isotope,SIS2674,BISCU3,76,BISCU3-76,NA,collected,N,NA,NA
U2917,isotope,SIS2675,BISCU3,74,BISCU3-74,NA,collected,N,NA,NA
U2918,isotope,SIS2676,BISCU3,72,BISCU3-72,NA,collected,N,NA,NA
U2919,isotope,SIS2677,BISCU3,69,BISCU3-69,NA,collected,N,NA,NA
U2920,isotope,SIS2678,BISCU3,67,BISCU3-67,NA,collected,N,NA,NA
U2921,isotope,SIS2679,BISCU3,65,BISCU3-65,NA,collected,N,NA,NA
U2922,isotope,SIS2680,BISCU3,63,BISCU3-63,NA,collected,N,NA,NA
U2923,isotope,SIS2681,BISCU3,61,BISCU3-61,NA,collected,N,NA,NA
U2924,isotope,SIS2682,BISCU3,60,BISCU3-60,NA,collected,N,NA,NA
U2925,isotope,SIS2683,BISCU3,58,BISCU3-58,NA,collected,N,NA,NA
U2926,isotope,SIS2684,BISCU3,56,BISCU3-56,NA,collected,N,NA,NA
U2927,isotope,SIS2685,BISCU4,100,BISCU4-100,NA,collected,N,NA,NA
U2928,isotope,SIS2686,BISCU4,98,BISCU4-98,NA,collected,N,NA,NA
U2929,isotope,SIS2687,BISCU4,96,BISCU4-96,NA,collected,N,NA,NA
U2930,isotope,SIS2688,BISCU4,94,BISCU4-94,NA,collected,N,NA,NA
U2931,isotope,SIS2714,BISCU4,89,BISCU4-89,NA,collected,N,NA,NA
U2932,isotope,SIS2715,BISCU4,87,BISCU4-87,NA,collected,N,NA,NA
U2933,isotope,SIS2716,BISCU4,85,BISCU4-85,NA,collected,N,NA,NA
U2934,isotope,SIS2717,BISCU4,83,BISCU4-83,NA,collected,N,NA,NA
U2935,isotope,SIS3070,BISHE2,96,BISHE2-96,NA,collected,N,NA,NA
U2936,isotope,SIS3071,BISHE2,94,BISHE2-94,NA,collected,N,NA,NA
U2937,isotope,SIS3072,BISHE2,92,BISHE2-92,NA,collected,N,NA,NA
U2938,isotope,SIS3073,BISHE2,89,BISHE2-89,NA,collected,N,NA,NA
U2939,isotope,SIS3074,BISHE2,87,BISHE2-87,NA,collected,N,NA,NA
U2940,isotope,SIS3086,BISHE2,85,BISHE2-85,NA,collected,N,NA,NA
U2941,isotope,SIS3087,BISHE2,83,BISHE2-83,NA,collected,N,NA,NA
U2942,isotope,SIS3088,BISHE2,81,BISHE2-81,NA,collected,N,NA,NA
U2943,isotope,SIS3089,BISHE2,80,BISHE2-80,NA,collected,N,NA,NA
U2944,isotope,SIS3090,BISHE2,78,BISHE2-78,NA,collected,N,NA,NA
U2945,isotope,SIS3091,BISHE2,76,BISHE2-76,NA,collected,N,NA,NA
U2946,isotope,SIS3092,BISHE2,74,BISHE2-74,NA,collected,N,NA,NA
U2947,isotope,SIS3093,BISCU6,1,BISCU6-1,NA,collected,N,NA,NA
U2948,isotope,SIS3099,BISCU6,3,BISCU6-3,NA,collected,N,NA,NA
U2949,isotope,SIS3100,BISCU6,5,BISCU6-5,NA,collected,N,NA,NA
U2950,isotope,SIS3101,BISCU6,7,BISCU6-7,NA,collected,N,NA,NA
U2951,isotope,SIS3102,BISCU6,9,BISCU6-9,NA,collected,N,NA,NA
U2952,isotope,SIS3103,BISCU6,12,BISCU6-12,NA,collected,N,NA,NA
U2953,isotope,SIS3112,BISCU6,14,BISCU6-14,NA,collected,N,NA,NA
U2954,isotope,SIS3113,BISCU6,16,BISCU6-16,NA,collected,N,NA,NA
U2955,isotope,SIS3114,BISCU6,18,BISCU6-18,NA,collected,N,NA,NA
U2956,isotope,SIS3115,BISCU6,20,BISCU6-20,NA,collected,N,NA,NA
U2957,isotope,SIS3116,BISCU6,21,BISCU6-21,NA,collected,N,NA,NA
U2958,isotope,SIS3117,BISCU6,23,BISCU6-23,NA,collected,N,NA,NA
U2959,isotope,SIS3118,BISCU6,25,BISCU6-25,NA,collected,N,NA,NA
U2960,isotope,SIS3119,BISCU6,27,BISCU6-27,NA,collected,N,NA,NA
U2961,isotope,SIS3120,BISCU6,29,BISCU6-29,NA,collected,N,NA,NA
U2962,isotope,SIS3121,BISCU6,32,BISCU6-32,NA,collected,N,NA,NA
U2963,isotope,SIS3146,BISCU6,34,BISCU6-34,NA,collected,N,NA,NA
U2964,isotope,SIS3147,BISCU6,36,BISCU6-36,NA,collected,N,NA,NA
U2965,isotope,SIS3148,BISCU6,38,BISCU6-38,NA,collected,N,NA,NA
U2966,isotope,SIS3187,BISCU7,100,BISCU7-100,NA,collected,N,NA,NA
U2967,isotope,SIS3188,BISCU7,98,BISCU7-98,NA,collected,N,NA,NA
U2968,isotope,SIS3189,BISCU7,96,BISCU7-96,NA,collected,N,NA,NA
U2969,isotope,SIS3190,BISCU7,94,BISCU7-94,NA,collected,N,NA,NA
U2970,isotope,SIS3191,BISCU7,92,BISCU7-92,NA,collected,N,NA,NA
U2971,isotope,SIS3192,BISCU7,89,BISCU7-89,NA,collected,N,NA,NA
U2972,isotope,SIS3193,BISCU7,87,BISCU7-87,NA,collected,N,NA,NA
U2973,isotope,SIS3194,BISCU7,85,BISCU7-85,NA,collected,N,NA,NA
U2974,isotope,SIS3195,BISCU7,83,BISCU7-83,NA,collected,N,NA,NA
U2975,isotope,SIS3232,BISCU7,81,BISCU7-81,NA,collected,N,NA,NA
U2976,isotope,SIS3233,BISCU7,80,BISCU7-80,NA,collected,N,NA,NA
U2977,isotope,SIS3234,BISCU7,78,BISCU7-78,NA,collected,N,NA,NA
U2978,isotope,SIS3235,BISCU7,76,BISCU7-76,NA,collected,N,NA,NA
U2979,isotope,SIS3236,BISCU7,74,BISCU7-74,NA,collected,N,NA,NA
U2981,isotope,SIS3122,BISCU6,89,BISCU6-89,NA,collected,N,NA,NA
U2982,isotope,SIS3123,BISCU6,87,BISCU6-87,NA,collected,N,NA,NA
U2983,isotope,SIS3124,BISCU6,85,BISCU6-85,NA,collected,N,NA,NA
U2984,isotope,SIS3125,BISCU6,83,BISCU6-83,NA,collected,N,NA,NA
U2985,isotope,SIS3126,BISCU6,81,BISCU6-81,NA,collected,N,NA,NA
U2986,isotope,SIS3127,BISCU6,80,BISCU6-80,NA,collected,N,NA,NA
U2987,isotope,SIS3149,BISCU6,78,BISCU6-78,NA,collected,N,NA,NA
U2988,isotope,SIS3150,BISCU6,76,BISCU6-76,NA,collected,N,NA,NA
U2989,isotope,SIS3151,BISCU6,74,BISCU6-74,NA,collected,N,NA,NA
U2990,isotope,SIS3152,BISCU6,72,BISCU6-72,NA,collected,N,NA,NA
U2991,isotope,SIS3153,BISCU6,69,BISCU6-69,NA,collected,N,NA,NA
U2992,isotope,SIS3154,BISCU6,67,BISCU6-67,NA,collected,N,NA,NA
U2993,isotope,SIS3155,BISCU6,65,BISCU6-65,NA,collected,N,NA,NA
U2994,isotope,SIS3156,BISCU6,63,BISCU6-63,NA,collected,N,NA,NA
U2995,isotope,SIS3157,BISCU6,61,BISCU6-61,NA,collected,N,NA,NA
U2996,isotope,SIS3158,BISCU6,60,BISCU6-60,NA,collected,N,NA,NA
U2997,isotope,SIS3159,BISCU6,58,BISCU6-58,NA,collected,N,NA,NA
U2998,isotope,SIS3160,BISCU6,56,BISCU6-56,NA,collected,N,NA,NA
U2999,isotope,SIS3161,BISCU6,54,BISCU6-54,NA,collected,N,NA,NA
U3000,isotope,SIS3162,BISCU6,52,BISCU6-52,NA,collected,N,NA,NA
U3001,isotope,SIS2644,BISCU3,25,BISCU3-25,NA,collected,N,NA,NA
U3002,isotope,SIS2647,BISCU3,27,BISCU3-27,NA,collected,N,NA,NA
U3003,isotope,SIS2648,BISCU3,29,BISCU3-29,NA,collected,N,NA,NA
U3004,isotope,SIS2649,BISCU3,32,BISCU3-32,NA,collected,N,NA,NA
U3005,isotope,SIS2650,BISCU3,34,BISCU3-34,NA,collected,N,NA,NA
U3006,isotope,SIS2651,BISCU3,36,BISCU3-36,NA,collected,N,NA,NA
U3007,isotope,SIS2652,BISCU3,38,BISCU3-38,NA,collected,N,NA,NA
U3008,isotope,SIS2653,BISCU3,40,BISCU3-40,NA,collected,N,NA,NA
U3009,isotope,SIS2654,BISCU3,41,BISCU3-41,NA,collected,N,NA,NA
U3010,isotope,SIS2655,BISCU3,43,BISCU3-43,NA,collected,N,NA,NA
U3011,isotope,SIS2689,BISCU3,45,BISCU3-45,NA,collected,N,NA,NA
U3012,isotope,SIS2690,BISCU3,47,BISCU3-47,NA,collected,N,NA,NA
U3013,isotope,SIS2691,BISCU3,49,BISCU3-49,NA,collected,N,NA,NA
U3014,isotope,SIS2692,BISCU3,52,BISCU3-52,NA,collected,N,NA,NA
U3015,isotope,SIS2693,BISCU3,54,BISCU3-54,NA,collected,N,NA,NA
U3016,isotope,SIS2694,BISCU4,1,BISCU4-1,NA,collected,N,NA,NA
U3017,isotope,SIS2695,BISCU4,3,BISCU4-3,NA,collected,N,NA,NA
U3018,isotope,SIS2696,BISCU4,5,BISCU4-5,NA,collected,N,NA,NA
U3019,isotope,SIS2697,BISCU4,7,BISCU4-7,NA,collected,N,NA,NA
U3020,isotope,SIS2698,BISCU4,9,BISCU4-9,NA,collected,N,NA,NA
U3021,isotope,SIS2705,BISCU4,12,BISCU4-12,NA,collected,N,NA,NA
U3022,isotope,SIS2706,BISCU4,14,BISCU4-14,NA,collected,N,NA,NA
U3023,isotope,SIS2707,BISCU4,16,BISCU4-16,NA,collected,N,NA,NA
U3024,isotope,SIS2708,BISCU4,18,BISCU4-18,NA,collected,N,NA,NA
U3025,isotope,SIS2718,BISCU4,20,BISCU4-20,NA,collected,N,NA,NA
U3026,isotope,SIS2719,BISCU4,21,BISCU4-21,NA,collected,N,NA,NA
U3027,isotope,SIS2720,BISCU4,23,BISCU4-23,NA,collected,N,NA,NA
U3028,isotope,SIS2735,BISCU4,25,BISCU4-25,NA,collected,N,NA,NA
U3029,isotope,SIS2736,BISCU4,27,BISCU4-27,NA,collected,N,NA,NA
U3030,isotope,SIS2741,BISCO3,100,BISCO3-100,NA,collected,N,NA,NA
U3031,isotope,SIS2742,BISCO3,98,BISCO3-98,NA,collected,N,NA,NA
U3032,isotope,SIS2743,BISCO3,96,BISCO3-96,NA,collected,N,NA,NA
U3033,isotope,SIS2744,BISCO3,94,BISCO3-94,NA,collected,N,NA,NA
U3034,isotope,SIS2745,BISCO3,92,BISCO3-92,NA,collected,N,NA,NA
U3035,isotope,SIS2746,BISCO3,89,BISCO3-89,NA,collected,N,NA,NA
U3036,isotope,SIS2747,BISCO3,87,BISCO3-87,NA,collected,N,NA,NA
U3037,isotope,SIS2748,BISCO3,85,BISCO3-85,NA,collected,N,NA,NA
U3038,isotope,SIS2749,BISCO3,83,BISCO3-83,NA,collected,N,NA,NA
U3039,isotope,SIS2775,BISCO3,81,BISCO3-81,NA,collected,N,NA,NA
U3040,isotope,SIS2776,BISCO3,80,BISCO3-80,NA,collected,N,NA,NA
U3041,isotope,SIS2777,BISCO3,78,BISCO3-78,NA,collected,N,NA,NA
U3042,isotope,SIS2778,BISCO3,76,BISCO3-76,NA,collected,N,NA,NA
U3043,isotope,SIS2779,BISCO3,74,BISCO3-74,NA,collected,N,NA,NA
U3044,isotope,SIS2780,BISCO3,72,BISCO3-72,NA,collected,N,NA,NA
U3045,isotope,SIS2781,BISCO3,69,BISCO3-69,NA,collected,N,NA,NA
U3046,isotope,SIS2782,BISCO3,67,BISCO3-67,NA,collected,N,NA,NA
U3047,isotope,SIS2783,BISCO3,65,BISCO3-65,NA,collected,N,NA,NA
U3048,isotope,SIS2796,BISCO3,63,BISCO3-63,NA,collected,N,NA,NA
U3049,isotope,SIS2797,BISCO3,61,BISCO3-61,NA,collected,N,NA,NA
U3050,isotope,SIS2798,BISCO3,60,BISCO3-60,NA,collected,N,NA,NA
U3051,isotope,SIS2799,BISCO3,58,BISCO3-58,NA,collected,N,NA,NA
U3052,isotope,SIS2800,BISCO3,56,BISCO3-56,NA,collected,N,NA,NA
U3053,isotope,SIS2801,BISCO3,54,BISCO3-54,NA,collected,N,NA,NA
U3054,isotope,SIS2802,BISCO3,52,BISCO3-52,NA,collected,N,NA,NA
U3055,isotope,SIS2803,BISCO3,49,BISCO3-49,NA,collected,N,NA,NA
U3056,isotope,SIS2804,BISCO3,47,BISCO3-47,NA,collected,N,NA,NA
U3057,isotope,SIS2811,BISCO3,45,BISCO3-45,NA,collected,N,NA,NA
U3058,isotope,SIS2812,BISCO3,43,BISCO3-43,Slightly thawed,collected,N,NA,NA
U3059,isotope,SIS2813,BISCO3,41,BISCO3-41,NA,collected,N,NA,NA
U3060,isotope,SIS2814,BISCO3,40,BISCO3-40,NA,collected,N,NA,NA
U3061,isotope,SIS2815,BISCO3,38,BISCO3-38,NA,collected,N,NA,NA
U3062,isotope,SIS2816,BISCO3,36,BISCO3-36,NA,collected,N,NA,NA
U3063,isotope,SIS2817,BISCO3,34,BISCO3-34,NA,collected,N,NA,NA
U3064,isotope,SIS2818,BISCO3,32,BISCO3-32,NA,collected,N,NA,NA
U3065,isotope,SIS2819,BISCO3,29,BISCO3-29,NA,collected,N,NA,NA
U3066,isotope,SIS2820,BISCO3,27,BISCO3-27,NA,collected,N,NA,NA
U3067,isotope,SIS2821,BISCO3,25,BISCO3-25,NA,collected,N,NA,NA
U3068,isotope,SIS2836,BISCO3,23,BISCO3-23,NA,collected,N,NA,NA
U3069,isotope,SIS2837,BISCO3,21,BISCO3-21,NA,collected,N,NA,NA
U3070,isotope,SIS2838,BISCO3,20,BISCO3-20,NA,collected,N,NA,NA
U3071,isotope,SIS2839,BISCO4,100,BISCO4-100,NA,collected,N,NA,NA
U3072,isotope,SIS2840,BISCO4,98,BISCO4-98,NA,collected,N,NA,NA
U3073,isotope,SIS2841,BISCO4,96,BISCO4-96,NA,collected,N,NA,NA
U3074,isotope,SIS2842,BISCO4,94,BISCO4-94,NA,collected,N,NA,NA
U3075,isotope,SIS2843,BISCO4,92,BISCO4-92,NA,collected,N,NA,NA
U3076,isotope,SIS2844,BISCO4,89,BISCO4-89,NA,collected,N,NA,NA
U3077,isotope,SIS2851,BISCO4,87,BISCO4-87,NA,collected,N,NA,NA
U3078,isotope,SIS2852,BISCO4,85,BISCO4-85,NA,collected,N,NA,NA
U3079,isotope,SIS2853,BISCO4,83,BISCO4-83,NA,collected,N,NA,NA
U3080,isotope,SIS2854,BISCO4,81,BISCO4-81,NA,collected,N,NA,NA
U3081,isotope,SIS2855,BISCO4,80,BISCO4-80,NA,collected,N,NA,NA
U3082,isotope,SIS2858,BISCU4,29,BISCU4-29,NA,collected,N,NA,NA
U3083,isotope,SIS2859,BISCU4,32,BISCU4-32,NA,collected,N,NA,NA
U3084,isotope,SIS2860,BISCU4,34,BISCU4-34,NA,collected,N,NA,NA
U3085,isotope,SIS2861,BISCU4,36,BISCU4-36,NA,collected,N,NA,NA
U3086,isotope,SIS2862,BISCU4,38,BISCU4-38,NA,collected,N,NA,NA
U3087,isotope,SIS2863,BISCU4,40,BISCU4-40,NA,collected,N,NA,NA
U3088,isotope,SIS2864,BISCU4,41,BISCU4-41,NA,collected,N,NA,NA
U3089,isotope,SIS2865,BISCU4,43,BISCU4-43,NA,collected,N,NA,NA
U3090,isotope,SIS2866,BISCU4,45,BISCU4-45,NA,collected,N,NA,NA
U3091,isotope,SIS2867,BISCU4,47,BISCU4-47,NA,collected,N,NA,NA
U3092,isotope,SIS2868,BISCU4,49,BISCU4-49,NA,collected,N,NA,NA
U3093,isotope,SIS2869,BISCU4,52,BISCU4-52,NA,collected,N,NA,NA
U3094,isotope,SIS2870,BISCU4,54,BISCU4-54,NA,collected,N,NA,NA
U3095,isotope,SIS2871,BISCU4,56,BISCU4-56,NA,collected,N,NA,NA
U3096,isotope,SIS2872,BISCU4,58,BISCU4-58,NA,collected,N,NA,NA
U3097,isotope,SIS2873,BISCU4,60,BISCU4-60,NA,collected,N,NA,NA
U3098,isotope,SIS2874,BISCU4,61,BISCU4-61,NA,collected,N,NA,NA
U3099,isotope,SIS2875,BISCU4,63,BISCU4-63,NA,collected,N,NA,NA
U3100,isotope,SIS2876,BISCU4,65,BISCU4-65,NA,collected,N,NA,NA
U3101,isotope,SIS2882,BISCO4,78,BISCO4-78,NA,collected,N,NA,NA
U3102,isotope,SIS2883,BISCO4,76,BISCO4-76,NA,collected,N,NA,NA
U3103,isotope,SIS2884,BISCU4,67,BISCU4-67,NA,collected,N,NA,NA
U3104,isotope,SIS2885,BISCU4,69,BISCU4-69,NA,collected,N,NA,NA
U3108,isotope,SIS2886,BISCU4,78,BISCU4-78,NA,collected,N,NA,NA
U3109,isotope,SIS2887,BISCU4,80,BISCU4-80,NA,collected,N,NA,NA
U3110,isotope,SIS2888,BISCU4,81,BISCU4-81,NA,collected,N,NA,NA
U3111,isotope,SIS2889,BISCU5,1,BISCU5-1,NA,collected,N,NA,NA
U3112,isotope,SIS2890,BISCU5,3,BISCU5-3,NA,collected,N,NA,NA
U3113,isotope,SIS2891,BISCU5,5,BISCU5-5,NA,collected,N,NA,NA
U3114,isotope,SIS2899,BISCU5,7,BISCU5-7,NA,collected,N,NA,NA
U3115,isotope,SIS2900,BISCU5,9,BISCU5-9,NA,collected,N,NA,NA
U3116,isotope,SIS2901,BISCU5,12,BISCU5-12,NA,collected,N,NA,NA
U3117,isotope,SIS2902,BISCU5,14,BISCU5-14,NA,collected,N,NA,NA
U3118,isotope,SIS2903,BISCU5,16,BISCU5-16,NA,collected,N,NA,NA
U3119,isotope,SIS2904,BISCU5,18,BISCU5-18,NA,collected,N,NA,NA
U3120,isotope,SIS2905,BISCU5,20,BISCU5-20,NA,collected,N,NA,NA
U3121,isotope,SIS2906,BISCU5,21,BISCU5-21,NA,collected,N,NA,NA
U3122,isotope,SIS2907,BISCU5,23,BISCU5-23,NA,collected,N,NA,NA
U3123,isotope,SIS2908,BISCU5,25,BISCU5-25,NA,collected,N,NA,NA
U3124,isotope,SIS2915,BISCU5,27,BISCU5-27,NA,collected,N,NA,NA
U3125,isotope,SIS2916,BISCU5,29,BISCU5-29,NA,collected,N,NA,NA
U3126,isotope,SIS2917,BISCU5,32,BISCU5-32,NA,collected,N,NA,NA
U3127,isotope,SIS2918,BISCU5,34,BISCU5-34,NA,collected,N,NA,NA
U3128,isotope,SIS2919,BISCU5,36,BISCU5-36,NA,collected,N,NA,NA
U3129,isotope,SIS2920,BISCU5,38,BISCU5-38,NA,collected,N,NA,NA
U3130,isotope,SIS2921,BISCU5,40,BISCU5-40,NA,collected,N,NA,NA
U3131,isotope,SIS2922,BISCU5,41,BISCU5-41,NA,collected,N,NA,NA
U3132,isotope,SIS2923,BISCU5,43,BISCU5-43,NA,collected,N,NA,NA
U3133,isotope,SIS2941,BISCU5,45,BISCU5-45,NA,collected,N,NA,NA
U3134,isotope,SIS2942,BISCU5,47,BISCU5-47,NA,collected,N,NA,NA
U3135,isotope,SIS2943,BISCU5,49,BISCU5-49,NA,collected,N,NA,NA
U3136,isotope,SIS2944,BISCU5,52,BISCU5-52,NA,collected,N,NA,NA
U3137,isotope,SIS2945,BISCU5,54,BISCU5-54,NA,collected,N,NA,NA
U3138,isotope,SIS2946,BISCU5,56,BISCU5-56,NA,collected,N,NA,NA
U3139,isotope,SIS2953,BISCU5,58,BISCU5-58,NA,collected,N,NA,NA
U3140,isotope,SIS2954,BISCU5,60,BISCU5-60,NA,collected,N,NA,NA
U3141,isotope,SIS2955,BISCU5,61,BISCU5-61,NA,collected,N,NA,NA
U3142,isotope,SIS2956,BISCU5,63,BISCU5-63,NA,collected,N,NA,NA
U3143,isotope,SIS2957,BISCU5,65,BISCU5-65,NA,collected,N,NA,NA
U3144,isotope,SIS2958,BISCU5,67,BISCU5-67,NA,collected,N,NA,NA
U3145,isotope,SIS2959,BISCU5,69,BISCU5-69,NA,collected,N,NA,NA
U3146,isotope,SIS2960,BISCU5,72,BISCU5-72,NA,collected,N,NA,NA
U3147,isotope,SIS2961,BISCU5,74,BISCU5-74,NA,collected,N,NA,NA
U3148,isotope,SIS2962,BISCU5,76,BISCU5-76,NA,collected,N,NA,NA
U3149,isotope,SIS2963,BISCU5,78,BISCU5-78,NA,collected,N,NA,NA
U3150,isotope,SIS2964,BISCU5,80,BISCU5-80,NA,collected,N,NA,NA
U3151,isotope,SIS2965,BISCU5,81,BISCU5-81,NA,collected,N,NA,NA
U3152,isotope,SIS2966,BISCU5,83,BISCU5-83,NA,collected,N,NA,NA
U3153,isotope,SIS2975,BISCU5,85,BISCU5-85,NA,collected,N,NA,NA
U3154,isotope,SIS2976,BISCU5,87,BISCU5-87,NA,collected,N,NA,NA
U3155,isotope,SIS2977,BISCU2,41,BISCU2-41,NA,collected,N,NA,NA
U3156,isotope,SIS2978,BISCU2,43,BISCU2-43,NA,collected,N,NA,NA
U3157,isotope,SIS2979,BISCU2,45,BISCU2-45,NA,collected,N,NA,NA
U3158,isotope,SIS2991,BISCU2,47,BISCU2-47,NA,collected,N,NA,NA
U3159,isotope,SIS2992,BISCU2,49,BISCU2-49,NA,collected,N,NA,NA
U3160,isotope,SIS2993,BISCU2,52,BISCU2-52,NA,collected,N,NA,NA
U3161,isotope,SIS2994,BISCU2,54,BISCU2-54,NA,collected,N,NA,NA
U3162,isotope,SIS2995,BISHE2,1,BISHE2-1,NA,collected,N,NA,NA
U3163,isotope,SIS2996,BISHE2,3,BISHE2-3,NA,collected,N,NA,NA
U3164,isotope,SIS2997,BISHE2,5,BISHE2-5,NA,collected,N,NA,NA
U3165,isotope,SIS3005,BISHE2,7,BISHE2-7,NA,collected,N,NA,NA
U3166,isotope,SIS3006,BISHE2,9,BISHE2-9,NA,collected,N,NA,NA
U3167,isotope,SIS3007,BISHE2,12,BISHE2-12,NA,collected,N,NA,NA
U3168,isotope,SIS3008,BISHE2,14,BISHE2-14,NA,collected,N,NA,NA
U3169,isotope,SIS3009,BISHE2,16,BISHE2-16,NA,collected,N,NA,NA
U3170,isotope,SIS3010,BISHE2,18,BISHE2-18,NA,collected,N,NA,NA
U3171,isotope,SIS3011,BISHE2,20,BISHE2-20,NA,collected,N,NA,NA
U3172,isotope,SIS3012,BISHE2,21,BISHE2-21,NA,collected,N,NA,NA
U3173,isotope,SIS3013,BISHE2,23,BISHE2-23,NA,collected,N,NA,NA
U3174,isotope,SIS3014,BISHE2,25,BISHE2-25,Slightly thawed,collected,N,NA,NA
U3175,isotope,SIS3031,BISHE2,27,BISHE2-27,NA,collected,N,NA,NA
U3176,isotope,SIS3032,BISHE2,29,BISHE2-29,NA,collected,N,NA,NA
U3177,isotope,SIS3033,BISHE2,32,BISHE2-32,NA,collected,N,NA,NA
U3178,isotope,SIS3034,BISHE2,34,BISHE2-34,NA,collected,N,NA,NA
U3179,isotope,SIS3035,BISHE2,36,BISHE2-36,NA,collected,N,NA,NA
U3180,isotope,SIS3036,BISHE2,38,BISHE2-38,NA,collected,N,NA,NA
U3181,isotope,SIS3037,BISHE2,40,BISHE2-40,NA,collected,N,NA,NA
U3182,isotope,SIS3038,BISHE2,41,BISHE2-41,NA,collected,N,NA,NA
U3183,isotope,SIS3039,BISHE2,43,BISHE2-43,NA,collected,N,NA,NA
U3184,isotope,SIS3040,BISHE2,45,BISHE2-45,NA,collected,N,NA,NA
U3185,isotope,SIS3041,BISHE2,47,BISHE2-47,NA,collected,N,NA,NA
U3186,isotope,SIS3042,BISHE2,49,BISHE2-49,NA,collected,N,NA,NA
U3187,isotope,SIS3047,BISHE2,52,BISHE2-52,NA,collected,N,NA,NA
U3188,isotope,SIS3048,BISHE2,54,BISHE2-54,NA,collected,N,NA,NA
U3189,isotope,SIS3049,BISHE2,56,BISHE2-56,NA,collected,N,NA,NA
U3190,isotope,SIS3050,BISHE2,58,BISHE2-58,NA,collected,N,NA,NA
U3191,isotope,SIS3051,BISHE2,60,BISHE2-60,NA,collected,N,NA,NA
U3192,isotope,SIS3052,BISHE2,61,BISHE2-61,NA,collected,N,NA,NA
U3193,isotope,SIS3058,BISHE2,63,BISHE2-63,NA,collected,N,NA,NA
U3194,isotope,SIS3059,BISHE2,65,BISHE2-65,NA,collected,N,NA,NA
U3195,isotope,SIS3060,BISHE2,67,BISHE2-67,NA,collected,N,NA,NA
U3196,isotope,SIS3104,BISCU6,100,BISCU6-100,NA,collected,N,NA,NA
U3197,isotope,SIS3105,BISCU6,98,BISCU6-98,NA,collected,N,NA,NA
U3198,isotope,SIS3106,BISCU6,96,BISCU6-96,NA,collected,N,NA,NA
U3199,isotope,SIS3107,BISCU6,94,BISCU6-94,NA,collected,N,NA,NA
U3200,isotope,SIS3108,BISCU6,92,BISCU6-92,NA,collected,N,NA,NA
U3201,isotope,SIS2892,BISPI3,80,BISPI3-80,NA,collected,N,NA,NA
U3202,isotope,SIS2893,BISPI3,81,BISPI3-81,NA,collected,N,NA,NA
U3203,isotope,SIS2894,BISPI4,1,BISPI4-1,NA,collected,N,NA,NA
U3204,isotope,SIS2924,BISPI4,3,BISPI4-3,NA,collected,N,NA,NA
U3205,isotope,SIS2925,BISPI4,5,BISPI4-5,NA,collected,N,NA,NA
U3206,isotope,SIS2926,BISPI4,7,BISPI4-7,NA,collected,N,NA,NA
U3207,isotope,SIS2927,BISPI4,9,BISPI4-9,NA,collected,N,NA,NA
U3208,isotope,SIS2928,BISPI4,12,BISPI4-12,NA,collected,N,NA,NA
U3209,isotope,SIS2929,BISPI4,14,BISPI4-14,NA,collected,N,NA,NA
U3210,isotope,SIS2930,BISPI4,16,BISPI4-16,NA,collected,N,NA,NA
